"","Watershed","Site.ID","Date","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Photo.Ref","Veg","Camera","GPS","Water.level.rain.report","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest"
"1066","Quinebaug",6221,2021-07-15,"John Crockett","beaver",2021-07-15 10:32:00,2021-07-15 11:35:00,"beaver","chewed stick","N",1899-12-31 11:05:00,"1","stream/forest","3","5","recent rain","N","Foot",0,0,0,0,0,1
"1067","Quinebaug",6221,2021-07-15,"John Crockett","beaver",2021-07-15 10:32:00,2021-07-15 11:35:00,"beaver","chewed stick","N",1899-12-31 11:23:00,NA,"stream/forest","3","5","recent rain","N","Foot",0,0,0,0,0,1
"1068","Quinebaug",6221,2021-07-15,"Kylie Rezendes",NA,2021-07-15 10:31:00,2021-07-15 11:34:00,"beaver","chewed stick","N",1899-12-31 10:43:00,"1","river/forest","2","1",NA,"N","Foot",0,0,0,0.0317460317460317,0,0.968253968253968
"1069","Quinebaug",6221,2021-07-15,"Kylie Rezendes",NA,2021-07-15 10:31:00,2021-07-15 11:34:00,"beaver","chewed tree","N",1899-12-31 11:08:00,"2","river/forest","2","1",NA,"N","Foot",0,0,0,0.0317460317460317,0,0.968253968253968
"1070","Quinebaug",6221,2021-07-15,"Kylie Rezendes",NA,2021-07-15 10:31:00,2021-07-15 11:34:00,"muskrat","scat","Y",1899-12-31 11:10:00,"3","river/forest","2","1",NA,"N","Foot",0,0,0,0.0317460317460317,0,0.968253968253968
"1071","Quinebaug",6824,2021-07-15,"John Crockett","beaver",2021-07-15 08:46:00,2021-07-15 09:52:00,"beaver","chewed stick","N",1899-12-31 08:59:00,"1","pond/forest edge","3","5","recent rain","N","Kayak",0.712121212121212,0,0.0606060606060606,0,0,0.227272727272727
"1072","Quinebaug",6824,2021-07-15,"John Crockett","beaver",2021-07-15 08:46:00,2021-07-15 09:52:00,"beaver","chewed stick","N",1899-12-31 09:10:00,NA,"pond/forest edge","3","5","recent rain","N","Kayak",0.712121212121212,0,0.0606060606060606,0,0,0.227272727272727
"1073","Quinebaug",6824,2021-07-15,"John Crockett","beaver",2021-07-15 08:46:00,2021-07-15 09:52:00,"beaver","chewed stick","Y",1899-12-31 09:11:00,NA,"pond/forest edge","3","5","recent rain","N","Kayak",0.712121212121212,0,0.0606060606060606,0,0,0.227272727272727
"1074","Quinebaug",6824,2021-07-15,"Kylie Rezendes","beaver",2021-07-15 08:45:00,2021-07-15 09:54:00,"beaver","chewed stick","N",1899-12-31 09:05:00,"1","pond","2","1",NA,"N","Kayak",0.652173913043478,0,0.0289855072463768,0,0,0.318840579710145
"1075","Quinebaug",6824,2021-07-15,"Kylie Rezendes","beaver",2021-07-15 08:45:00,2021-07-15 09:54:00,"beaver","chewed stick","N",1899-12-31 09:13:00,"2","pond","2","1",NA,"N","Kayak",0.652173913043478,0,0.0289855072463768,0,0,0.318840579710145
"1076","Quinebaug",6824,2021-07-15,"Kylie Rezendes","beaver",2021-07-15 08:45:00,2021-07-15 09:54:00,"beaver","chewed stick","N",1899-12-31 09:40:00,NA,"pond","2","1",NA,"N","Kayak",0.652173913043478,0,0.0289855072463768,0,0,0.318840579710145
"1077","Quinebaug",6831,2021-06-23,"Amy Mayer",NA,2021-06-23 10:02:00,2021-06-23 11:17:00,"beaver","chewed stick","N",1899-12-31 10:09:00,"3","pond edge","3","5","recent rain","N","Foot",0.0266666666666667,0,0,0,0,0.973333333333333
"1078","Quinebaug",6831,2021-06-23,"Amy Mayer",NA,2021-06-23 10:02:00,2021-06-23 11:17:00,"beaver","chewed stick","N",1899-12-31 10:22:00,"4","pond edge","3","5","recent rain","N","Foot",0.0266666666666667,0,0,0,0,0.973333333333333
"1079","Quinebaug",6831,2021-06-23,"Amy Mayer",NA,2021-06-23 10:02:00,2021-06-23 11:17:00,"beaver","chewed stick","N",1899-12-31 10:34:00,"5","pond edge","3","5","recent rain","N","Foot",0.0266666666666667,0,0,0,0,0.973333333333333
"1080","Quinebaug",6831,2021-06-23,"Amy Mayer",NA,2021-06-23 10:02:00,2021-06-23 11:17:00,"?","haul out",NA,1899-12-31 10:39:00,"6","pond edge","3","5","recent rain","N","Foot",0.0266666666666667,0,0,0,0,0.973333333333333
"1081","Quinebaug",6831,2021-06-23,"Amy Mayer",NA,2021-06-23 10:02:00,2021-06-23 11:17:00,"otter","scat","Y",1899-12-31 10:42:00,"7,8","pond edge","3","5","recent rain","N","Foot",0.0266666666666667,0,0,0,0,0.973333333333333
"1082","Quinebaug",6831,2021-06-23,"Amy Mayer",NA,2021-06-23 10:02:00,2021-06-23 11:17:00,"beaver","chewed stick","N",1899-12-31 11:00:00,"9","pond edge","3","5","recent rain","N","Foot",0.0266666666666667,0,0,0,0,0.973333333333333
"1083","Quinebaug",6831,2021-06-23,"Amy Mayer",NA,2021-06-23 10:02:00,2021-06-23 11:17:00,"otter","latrine","Y",1899-12-31 11:04:00,"10","pond edge","3","5","recent rain","N","Foot",0.0266666666666667,0,0,0,0,0.973333333333333
"1084","Quinebaug",6831,2021-06-23,"Amy Mayer",NA,2021-06-23 10:02:00,2021-06-23 11:17:00,"otter","latrine","Y",1899-12-31 11:10:00,"11","pond edge","3","5","recent rain","N","Foot",0.0266666666666667,0,0,0,0,0.973333333333333
"1085","Quinebaug",9630,2021-06-08,"Kylie Rezendes",NA,2021-06-08 10:21:00,2021-06-08 11:52:00,"beaver","chewed tree","N",1899-12-31 10:24:00,"1","shrub swamp","3","2",NA,"N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923
"1086","Quinebaug",9630,2021-06-08,"John Crockett","beaver, otter",2021-06-08 10:20:00,2021-06-08 12:00:00,"beaver","chewed stick","N",1899-12-31 10:22:00,"5","forested swamp","2","5","no recent precip","N","Foot",0.09,0,0,0,0,0.91
"1087","Quinebaug",9630,2021-06-08,"John Crockett","beaver, otter",2021-06-08 10:20:00,2021-06-08 12:00:00,"beaver","stripped stick","N",1899-12-31 10:30:00,"6","forested swamp","2","5","no recent precip","N","Foot",0.09,0,0,0,0,0.91
"1088","Quinebaug",9630,2021-06-08,"John Crockett","beaver, otter",2021-06-08 10:20:00,2021-06-08 12:00:00,"beaver","visual encounter","Y",1899-12-31 10:38:00,"7","forested swamp","2","5","no recent precip","N","Foot",0.09,0,0,0,0,0.91
"1089","Quinebaug",9630,2021-06-08,"John Crockett","beaver, otter",2021-06-08 10:20:00,2021-06-08 12:00:00,"beaver","stripped stick","Y",1899-12-31 10:58:00,"8","forested swamp","2","5","no recent precip","N","Foot",0.09,0,0,0,0,0.91
"1090","Quinebaug",9630,2021-06-08,"John Crockett","beaver, otter",2021-06-08 10:20:00,2021-06-08 12:00:00,"beaver","stump","N",1899-12-31 11:13:00,"9","forested swamp","2","5","no recent precip","N","Foot",0.09,0,0,0,0,0.91
"1091","Quinebaug",9630,2021-06-08,"John Crockett","beaver, otter",2021-06-08 10:20:00,2021-06-08 12:00:00,"beaver","chewed tree","Y",1899-12-31 11:14:00,"10","forested swamp","2","5","no recent precip","N","Foot",0.09,0,0,0,0,0.91
"1092","Quinebaug",9630,2021-06-08,"John Crockett","beaver, otter",2021-06-08 10:20:00,2021-06-08 12:00:00,"beaver","dam","Y",1899-12-31 11:17:00,NA,"forested swamp","2","5","no recent precip","N","Foot",0.09,0,0,0,0,0.91
"1093","Quinebaug",9630,2021-06-08,"John Crockett","beaver, otter",2021-06-08 10:20:00,2021-06-08 12:00:00,"otter","latrine","Y",1899-12-31 11:20:00,"11 to 16","forested swamp","2","5","no recent precip","N","Foot",0.09,0,0,0,0,0.91
"1094","Quinebaug",9630,2021-06-08,"John Crockett","beaver, otter",2021-06-08 10:20:00,2021-06-08 12:00:00,"beaver","lodge","N",1899-12-31 11:31:00,"17","forested swamp","2","5","no recent precip","N","Foot",0.09,0,0,0,0,0.91
"1095","Quinebaug",9630,2021-06-08,"John Crockett","beaver, otter",2021-06-08 10:20:00,2021-06-08 12:00:00,"otter","latrine","N",1899-12-31 11:34:00,"18","forested swamp","2","5","no recent precip","N","Foot",0.09,0,0,0,0,0.91
"1096","Quinebaug",9630,2021-06-08,"John Crockett","beaver, otter",2021-06-08 10:20:00,2021-06-08 12:00:00,"beaver","lodge","N",1899-12-31 11:41:00,"19","forested swamp","2","5","no recent precip","N","Foot",0.09,0,0,0,0,0.91
"1097","Quinebaug",9630,2021-06-08,"John Crockett","beaver, otter",2021-06-08 10:20:00,2021-06-08 12:00:00,"otter","latrine","Y",1899-12-31 11:42:00,"20","forested swamp","2","5","no recent precip","N","Foot",0.09,0,0,0,0,0.91
"1098","Quinebaug",9630,2021-06-08,"John Crockett","beaver, otter",2021-06-08 10:20:00,2021-06-08 12:00:00,"otter","latrine","N",1899-12-31 11:52:00,"21,22","forested swamp","2","5","no recent precip","N","Foot",0.09,0,0,0,0,0.91
"1099","Quinebaug",9630,2021-06-08,"Kylie Rezendes",NA,2021-06-08 10:21:00,2021-06-08 11:52:00,"beaver","chewed stick","Y",1899-12-31 10:26:00,"2","shrub swamp","3","2",NA,"N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923
"1100","Quinebaug",9630,2021-06-08,"Kylie Rezendes",NA,2021-06-08 10:21:00,2021-06-08 11:52:00,"beaver","castor mound","Y",1899-12-31 10:27:00,"3","shrub swamp","3","2",NA,"N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923
"1101","Quinebaug",9630,2021-06-08,"Kylie Rezendes",NA,2021-06-08 10:21:00,2021-06-08 11:52:00,"beaver","chewed tree","N",1899-12-31 10:37:00,"4","shrub swamp","3","2",NA,"N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923
"1102","Quinebaug",9630,2021-06-08,"Kylie Rezendes",NA,2021-06-08 10:21:00,2021-06-08 11:52:00,"beaver","chewed stick","Y",1899-12-31 10:48:00,"5","shrub swamp","3","2",NA,"N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923
"1103","Quinebaug",9630,2021-06-08,"Kylie Rezendes",NA,2021-06-08 10:21:00,2021-06-08 11:52:00,"otter","scat","N",1899-12-31 10:56:00,"6","shrub swamp","3","2",NA,"N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923
"1104","Quinebaug",9630,2021-06-08,"Kylie Rezendes",NA,2021-06-08 10:21:00,2021-06-08 11:52:00,"beaver","chewed tree","Y",1899-12-31 10:58:00,"7","shrub swamp","3","2",NA,"N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923
"1105","Quinebaug",9630,2021-06-08,"Kylie Rezendes",NA,2021-06-08 10:21:00,2021-06-08 11:52:00,"otter","scat","Y",1899-12-31 11:03:00,"8","shrub swamp","3","2",NA,"N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923
"1106","Quinebaug",9630,2021-06-08,"Kylie Rezendes",NA,2021-06-08 10:21:00,2021-06-08 11:52:00,"otter","scat","Y",1899-12-31 11:05:00,"9","shrub swamp","3","2",NA,"N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923
"1107","Quinebaug",9630,2021-06-08,"Kylie Rezendes",NA,2021-06-08 10:21:00,2021-06-08 11:52:00,"beaver","chewed tree","Y",1899-12-31 11:08:00,"10","shrub swamp","3","2",NA,"N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923
"1108","Quinebaug",9630,2021-06-08,"Kylie Rezendes",NA,2021-06-08 10:21:00,2021-06-08 11:52:00,"beaver","dam","Y",1899-12-31 11:27:00,"11","shrub swamp","3","2",NA,"N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923
"1109","Quinebaug",9630,2021-06-08,"Kylie Rezendes",NA,2021-06-08 10:21:00,2021-06-08 11:52:00,"beaver","chewed tree","N",1899-12-31 11:32:00,"12","shrub swamp","3","2",NA,"N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923
"1110","Quinebaug",9630,2021-06-08,"Kylie Rezendes",NA,2021-06-08 10:21:00,2021-06-08 11:52:00,"otter","scat","N",1899-12-31 11:37:00,"13","shrub swamp","3","2",NA,"N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923
"1111","Quinebaug",9630,2021-06-08,"Kylie Rezendes",NA,2021-06-08 10:21:00,2021-06-08 11:52:00,"otter","scat","N",1899-12-31 11:40:00,"14","shrub swamp","3","2",NA,"N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923
"1112","Quinebaug",9630,2021-06-08,"Kylie Rezendes",NA,2021-06-08 10:21:00,2021-06-08 11:52:00,"otter","scat","Y",1899-12-31 11:46:00,"15","shrub swamp","3","2",NA,"N","Foot",0.0769230769230769,0,0,0,0,0.923076923076923
"1113","Quinebaug",9698,2021-06-22,"Kylie Rezendes",NA,2021-06-22 12:35:00,2021-06-22 13:02:00,"beaver","chewed tree","N",1899-12-31 12:47:00,"1","pond","3","2",NA,"N","Foot",0.407407407407407,0,0,0,0,0.592592592592593
"1114","Quinebaug",9698,2021-06-22,"Kylie Rezendes",NA,2021-06-22 12:35:00,2021-06-22 13:02:00,"muskrat","scat","N",1899-12-31 12:49:00,"2","pond","3","2",NA,"N","Foot",0.407407407407407,0,0,0,0,0.592592592592593
"1115","Quinebaug",9698,2021-06-22,"Kylie Rezendes",NA,2021-06-22 12:35:00,2021-06-22 13:02:00,"muskrat","scat","Y",1899-12-31 12:57:00,"3","pond","3","2",NA,"N","Foot",0.407407407407407,0,0,0,0,0.592592592592593
"1116","Quinebaug",9698,2021-06-22,"Kylie Rezendes",NA,2021-06-22 12:35:00,2021-06-22 13:02:00,"beaver","chewed stick","N",1899-12-31 13:01:00,"4","pond","3","2",NA,"N","Foot",0.407407407407407,0,0,0,0,0.592592592592593
"1117","Quinebaug",9698,2021-06-22,"John Crockett",NA,2021-06-22 12:36:00,2021-06-22 13:02:00,"beaver","chewed stick","N",1899-12-31 12:48:00,"1","pond/forest edge","2","5","recent rain","N","Foot",0.384615384615385,0,0,0,0,0.615384615384615
"1118","Quinebaug",9698,2021-06-22,"John Crockett",NA,2021-06-22 12:36:00,2021-06-22 13:02:00,"muskrat","scat","N",1899-12-31 12:50:00,"2","pond/forest edge","2","5","recent rain","N","Foot",0.384615384615385,0,0,0,0,0.615384615384615
"1119","Quinebaug",9698,2021-06-22,"John Crockett",NA,2021-06-22 12:36:00,2021-06-22 13:02:00,"beaver","chewed stick","N",1899-12-31 12:58:00,NA,"pond/forest edge","2","5","recent rain","N","Foot",0.384615384615385,0,0,0,0,0.615384615384615
"1120","Quinebaug",10122,2021-06-08,"Kylie Rezendes",NA,2021-06-08 08:43:00,2021-06-08 09:42:00,"muskrat","scat","N",1899-12-31 08:51:00,"1","pond/forest edge","3","2",NA,"N","Foot",0,0,0,0,0,1
"1121","Quinebaug",10122,2021-06-08,"Kylie Rezendes",NA,2021-06-08 08:43:00,2021-06-08 09:42:00,"beaver","chewed stick","N",1899-12-31 08:59:00,"2","pond/forest edge","3","2",NA,"N","Foot",0,0,0,0,0,1
"1122","Quinebaug",10122,2021-06-08,"Kylie Rezendes",NA,2021-06-08 08:43:00,2021-06-08 09:42:00,"beaver","chewed stick","N",1899-12-31 09:05:00,"3","pond/forest edge","3","2",NA,"N","Foot",0,0,0,0,0,1
"1123","Quinebaug",10122,2021-06-08,"Kylie Rezendes",NA,2021-06-08 08:43:00,2021-06-08 09:42:00,"beaver","chewed stick","N",1899-12-31 09:41:00,"4","pond/forest edge","3","2",NA,"N","Foot",0,0,0,0,0,1
"1124","Quinebaug",10122,2021-06-08,"John Crockett",NA,2021-06-08 08:42:00,2021-06-08 09:36:00,"beaver","chewed stick","N",1899-12-31 08:53:00,"1","forest/river","2","5","no recent precip","N","Foot",0.0555555555555556,0,0,0,0,0.944444444444444
"1125","Quinebaug",10122,2021-06-08,"John Crockett",NA,2021-06-08 08:42:00,2021-06-08 09:36:00,"beaver","chewed stick","N",1899-12-31 09:14:00,"2","forest/river","2","5","no recent precip","N","Foot",0.0555555555555556,0,0,0,0,0.944444444444444
"1126","Quinebaug",10122,2021-06-08,"John Crockett",NA,2021-06-08 08:42:00,2021-06-08 09:36:00,"otter","scat","Y",1899-12-31 09:24:00,"3","forest/river","2","5","no recent precip","N","Foot",0.0555555555555556,0,0,0,0,0.944444444444444
"1127","Quinebaug",10122,2021-06-08,"John Crockett",NA,2021-06-08 08:42:00,2021-06-08 09:36:00,"beaver","chewed stick","N",1899-12-31 09:25:00,"4","forest/river","2","5","no recent precip","N","Foot",0.0555555555555556,0,0,0,0,0.944444444444444
"1128","Quinebaug",10392,2021-06-22,"Kylie Rezendes","beaver",2021-06-22 09:08:00,2021-06-22 10:34:00,"beaver","chewed tree","N",1899-12-31 09:15:00,"1","swamp/pond","3","2",NA,"N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767
"1129","Quinebaug",10392,2021-06-22,"Kylie Rezendes","beaver",2021-06-22 09:08:00,2021-06-22 10:34:00,"muskrat","scat","N",1899-12-31 09:20:00,"2","swamp/pond","3","2",NA,"N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767
"1130","Quinebaug",10392,2021-06-22,"Kylie Rezendes","beaver",2021-06-22 09:08:00,2021-06-22 10:34:00,"beaver","chewed stick","N",1899-12-31 09:25:00,"3","swamp/pond","3","2",NA,"N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767
"1131","Quinebaug",10392,2021-06-22,"Kylie Rezendes","beaver",2021-06-22 09:08:00,2021-06-22 10:34:00,"beaver","chewed stick","N",1899-12-31 09:35:00,"4","swamp/pond","3","2",NA,"N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767
"1132","Quinebaug",10392,2021-06-22,"Kylie Rezendes","beaver",2021-06-22 09:08:00,2021-06-22 10:34:00,"beaver","chewed tree","N",1899-12-31 09:45:00,"5","swamp/pond","3","2",NA,"N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767
"1133","Quinebaug",10392,2021-06-22,"Kylie Rezendes","beaver",2021-06-22 09:08:00,2021-06-22 10:34:00,"otter","scat","N",1899-12-31 09:45:00,"6","swamp/pond","3","2",NA,"N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767
"1134","Quinebaug",10392,2021-06-22,"Kylie Rezendes","beaver",2021-06-22 09:08:00,2021-06-22 10:34:00,"muskrat","track","Y",1899-12-31 09:53:00,"7","swamp/pond","3","2",NA,"N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767
"1135","Quinebaug",10392,2021-06-22,"Kylie Rezendes","beaver",2021-06-22 09:08:00,2021-06-22 10:34:00,"muskrat","track","Y",1899-12-31 09:55:00,"8","swamp/pond","3","2",NA,"N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767
"1136","Quinebaug",10392,2021-06-22,"Kylie Rezendes","beaver",2021-06-22 09:08:00,2021-06-22 10:34:00,"beaver","chewed stick","Y",1899-12-31 09:59:00,"9","swamp/pond","3","2",NA,"N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767
"1137","Quinebaug",10392,2021-06-22,"Kylie Rezendes","beaver",2021-06-22 09:08:00,2021-06-22 10:34:00,"beaver","chewed stick","Y",1899-12-31 10:14:00,"10","swamp/pond","3","2",NA,"N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767
"1138","Quinebaug",10392,2021-06-22,"Kylie Rezendes","beaver",2021-06-22 09:08:00,2021-06-22 10:34:00,"otter","scat","Y",1899-12-31 10:27:00,"11","swamp/pond","3","2",NA,"N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767
"1139","Quinebaug",10392,2021-06-22,"Kylie Rezendes","beaver",2021-06-22 09:08:00,2021-06-22 10:34:00,"beaver","chewed branch","N",1899-12-31 10:28:00,"12","swamp/pond","3","2",NA,"N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767
"1140","Quinebaug",10392,2021-06-22,"Kylie Rezendes","beaver",2021-06-22 09:08:00,2021-06-22 10:34:00,"muskrat","track","Y",1899-12-31 10:30:00,"13","swamp/pond","3","2",NA,"N","Foot",0.0348837209302326,0,0,0,0,0.965116279069767
"1141","Quinebaug",10392,2021-06-22,"John Crockett","beaver",2021-06-22 09:10:00,2021-06-22 10:34:00,"beaver","stump","N",1899-12-31 09:12:00,"1","pond/forest edge","2","5","recent rain","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"1142","Quinebaug",10392,2021-06-22,"John Crockett","beaver",2021-06-22 09:10:00,2021-06-22 10:34:00,"beaver","chewed stick","N",1899-12-31 09:25:00,"2","pond/forest edge","2","5","recent rain","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"1143","Quinebaug",10392,2021-06-22,"John Crockett","beaver",2021-06-22 09:10:00,2021-06-22 10:34:00,"musk?","chewed veg","Y",1899-12-31 09:27:00,"3","pond/forest edge","2","5","recent rain","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"1144","Quinebaug",10392,2021-06-22,"John Crockett","beaver",2021-06-22 09:10:00,2021-06-22 10:34:00,"otter?","scat","N",1899-12-31 09:31:00,"4","pond/forest edge","2","5","recent rain","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"1145","Quinebaug",10392,2021-06-22,"John Crockett","beaver",2021-06-22 09:10:00,2021-06-22 10:34:00,"beaver","chewed stick","N",1899-12-31 09:38:00,"5","pond/forest edge","2","5","recent rain","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"1146","Quinebaug",10392,2021-06-22,"John Crockett","beaver",2021-06-22 09:10:00,2021-06-22 10:34:00,"?","track","Y",1899-12-31 09:43:00,"6","pond/forest edge","2","5","recent rain","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"1147","Quinebaug",10392,2021-06-22,"John Crockett","beaver",2021-06-22 09:10:00,2021-06-22 10:34:00,"otter","scat","N",1899-12-31 09:47:00,"7","pond/forest edge","2","5","recent rain","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"1148","Quinebaug",10392,2021-06-22,"John Crockett","beaver",2021-06-22 09:10:00,2021-06-22 10:34:00,"beaver","stump","N",1899-12-31 10:01:00,"8","pond/forest edge","2","5","recent rain","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"1149","Quinebaug",10392,2021-06-22,"John Crockett","beaver",2021-06-22 09:10:00,2021-06-22 10:34:00,"beaver","stump","N",1899-12-31 10:13:00,"9","pond/forest edge","2","5","recent rain","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"1150","Quinebaug",10392,2021-06-22,"John Crockett","beaver",2021-06-22 09:10:00,2021-06-22 10:34:00,"muskrat","scat","N",1899-12-31 10:17:00,"10","pond/forest edge","2","5","recent rain","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"1151","Quinebaug",10392,2021-06-22,"John Crockett","beaver",2021-06-22 09:10:00,2021-06-22 10:34:00,"musk?","chewed veg","Y",1899-12-31 10:25:00,"11","pond/forest edge","2","5","recent rain","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"1152","Quinebaug",10392,2021-06-22,"John Crockett","beaver",2021-06-22 09:10:00,2021-06-22 10:34:00,"otter","latrine","N",1899-12-31 10:27:00,"12","pond/forest edge","2","5","recent rain","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"1153","Quinebaug",10392,2021-06-22,"John Crockett","beaver",2021-06-22 09:10:00,2021-06-22 10:34:00,"beaver","chewed stick","N",1899-12-31 10:28:00,"13","pond/forest edge","2","5","recent rain","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"1154","Quinebaug",10392,2021-06-22,"John Crockett","beaver",2021-06-22 09:10:00,2021-06-22 10:34:00,"muskrat","track","Y",1899-12-31 10:31:00,"14","pond/forest edge","2","5","recent rain","N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
