"","Watershed","Site.ID","Date","Observer","Start.Time","End.time","Spp","Sign.Type","Fresh","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest","Temp","cloudcover","Precip","Day","TTD","YMax","BStrm","BFresh","BSwamp","BImp","BSalt","BForest"
"2633","Blackstone",325,"2023-06-15","Chris Boylston",2023-06-15 10:32:00,2023-06-15 10:57:00,"Beaver","Lodge","N","none","kayaking",0.68,0,0,0,0,0.32,17.8,91,0.5,165,16,25,3,4.65322194924333,0,33332.2815463605,0,0
"2635","Blackstone",257,"2023-06-15","Chris Boylston",2023-06-15 11:38:00,2023-06-15 11:58:00,"Muskrat","scat","N","none","kayaking",0.8,0,0,0,0,0.2,18.9,36,0.5,165,2,20,NA,4.12970158366052,4.68726952848059,17857.1305351739,0,0.132996890917375
"2636","Blackstone",257,"2023-06-15","Chris Boylston",2023-06-15 11:38:00,2023-06-15 11:58:00,"Beaver","Lodge","Y","none","kayaking",0.8,0,0,0,0,0.2,18.9,36,0.5,165,7,20,NA,4.12970158366052,4.68726952848059,17857.1305351739,0,0.132996890917375
"2637","Blackstone",257,"2023-06-15","Chris Boylston",2023-06-15 11:38:00,2023-06-15 11:58:00,"Beaver","chewed stick","N","none","kayaking",0.8,0,0,0,0,0.2,18.9,36,0.5,165,13,20,NA,4.12970158366052,4.68726952848059,17857.1305351739,0,0.132996890917375
"2639","Blackstone",258,"2023-06-15","Chris Boylston",2023-06-15 12:09:00,2023-06-15 13:11:00,"Muskrat","scat","N","none","kayaking",0.354838709677419,0.145161290322581,0,0,0,0.5,18.9,36,0.5,165,1,62,4,10.6828571656042,0,4268.75356958235,0,23.9626691879618
"2640","Blackstone",258,"2023-06-15","Chris Boylston",2023-06-15 12:09:00,2023-06-15 13:11:00,"Beaver","chewed stick","N","none","kayaking",0.354838709677419,0.145161290322581,0,0,0,0.5,18.9,36,0.5,165,6,62,4,10.6828571656042,0,4268.75356958235,0,23.9626691879618
"2646","Blackstone",113,"2023-06-15","Chris Boylston",2023-06-15 14:02:00,2023-06-15 14:52:00,"Muskrat","scat","N","none","kayaking",0.66,0,0,0,0,0.34,21.3,71,0.5,165,3,50,NA,42.3639279973152,5.11657639573038,0,0,11.452477475033
"2647","Blackstone",113,"2023-06-15","Chris Boylston",2023-06-15 14:02:00,2023-06-15 14:52:00,"Beaver","chewed stick","Y","none","kayaking",0.66,0,0,0,0,0.34,21.3,71,0.5,165,6,50,NA,42.3639279973152,5.11657639573038,0,0,11.452477475033
"2650","Blackstone",113,"2023-06-15","Chris Boylston",2023-06-15 14:02:00,2023-06-15 14:52:00,"Beaver","Lodge","N","none","kayaking",0.66,0,0,0,0,0.34,21.3,71,0.5,165,32,50,NA,42.3639279973152,5.11657639573038,0,0,11.452477475033
"2651","Blackstone",325,"2023-06-15","John Crockett",2023-06-15 10:29:00,2023-06-15 10:52:00,"Beaver","chewed stick","N","none","kayaking",0.739130434782609,0,0,0,0,0.260869565217391,16.4,77,0.5,165,7,23,3,4.65322194924333,0,33332.2815463605,0,0
"2652","Blackstone",325,"2023-06-15","John Crockett",2023-06-15 10:29:00,2023-06-15 10:52:00,"Muskrat","scat","Y","none","kayaking",0.739130434782609,0,0,0,0,0.260869565217391,16.4,77,0.5,165,7,23,3,4.65322194924333,0,33332.2815463605,0,0
"2653","Blackstone",325,"2023-06-15","John Crockett",2023-06-15 10:29:00,2023-06-15 10:52:00,"Beaver","Lodge","N","none","kayaking",0.739130434782609,0,0,0,0,0.260869565217391,16.4,77,0.5,165,14,23,3,4.65322194924333,0,33332.2815463605,0,0
"2655","Blackstone",257,"2023-06-15","John Crockett",2023-06-15 11:38:00,2023-06-15 12:02:00,"Muskrat","scat","N","none","kayaking",0.875,0,0,0,0,0.125,19,36,0.5,165,1,24,NA,4.12970158366052,4.68726952848059,17857.1305351739,0,0.132996890917375
"2656","Blackstone",257,"2023-06-15","John Crockett",2023-06-15 11:38:00,2023-06-15 12:02:00,"Beaver","Lodge","Y","none","kayaking",0.875,0,0,0,0,0.125,19,36,0.5,165,3,24,NA,4.12970158366052,4.68726952848059,17857.1305351739,0,0.132996890917375
"2657","Blackstone",257,"2023-06-15","John Crockett",2023-06-15 11:38:00,2023-06-15 12:02:00,"Beaver","chewed stick","Y","none","kayaking",0.875,0,0,0,0,0.125,19,36,0.5,165,6,24,NA,4.12970158366052,4.68726952848059,17857.1305351739,0,0.132996890917375
"2660","Blackstone",258,"2023-06-15","John Crockett",2023-06-15 12:09:00,2023-06-15 12:55:00,"Beaver","chewed stick","Y","none","kayaking",0.5,0.217391304347826,0,0,0,0.282608695652174,19,36,0.5,165,4,46,4,10.6828571656042,0,4268.75356958235,0,23.9626691879618
"2662","Blackstone",258,"2023-06-15","John Crockett",2023-06-15 12:09:00,2023-06-15 12:55:00,"Muskrat","chewed veg","Y","none","kayaking",0.5,0.217391304347826,0,0,0,0.282608695652174,19,36,0.5,165,22,46,4,10.6828571656042,0,4268.75356958235,0,23.9626691879618
"2663","Blackstone",258,"2023-06-15","John Crockett",2023-06-15 12:09:00,2023-06-15 12:55:00,"Muskrat","scat","Y","none","kayaking",0.5,0.217391304347826,0,0,0,0.282608695652174,19,36,0.5,165,23,46,4,10.6828571656042,0,4268.75356958235,0,23.9626691879618
"2665","Blackstone",113,"2023-06-15","John Crockett",2023-06-15 14:02:00,2023-06-15 14:56:00,"Beaver","castor mound","Y","none","kayaking",0.851851851851852,0,0,0,0,0.148148148148148,21.4,71,0.5,165,11,54,NA,42.3639279973152,5.11657639573038,0,0,11.452477475033
"2666","Blackstone",113,"2023-06-15","John Crockett",2023-06-15 14:02:00,2023-06-15 14:56:00,"Muskrat","scat","N","none","kayaking",0.851851851851852,0,0,0,0,0.148148148148148,21.4,71,0.5,165,17,54,NA,42.3639279973152,5.11657639573038,0,0,11.452477475033
"2667","Blackstone",113,"2023-06-15","John Crockett",2023-06-15 14:02:00,2023-06-15 14:56:00,"Beaver","dam","N","none","kayaking",0.851851851851852,0,0,0,0,0.148148148148148,21.4,71,0.5,165,32,54,NA,42.3639279973152,5.11657639573038,0,0,11.452477475033
"2670","Blackstone",106,"2023-06-20","Chris Boylston",2023-06-20 11:43:00,2023-06-20 12:00:00,"Muskrat","scat","N","none","kayaking",0.529411764705882,0,0.470588235294118,0,0,0,20.8,31,1.2,170,13,17,NA,49.5473089638789,0,5.50380420599326,0,0
"2671","Blackstone",106,"2023-06-20","Chris Boylston",2023-06-20 11:43:00,2023-06-20 12:00:00,"Beaver","chewed stick","N","none","kayaking",0.529411764705882,0,0.470588235294118,0,0,0,20.8,31,1.2,170,17,17,NA,49.5473089638789,0,5.50380420599326,0,0
"2672","Blackstone",105,"2023-06-20","Chris Boylston",2023-06-20 12:00:00,2023-06-20 12:45:00,"Muskrat","scat","N","none","kayaking",0.822222222222222,0,0.111111111111111,0,0,0.0666666666666667,20.8,31,1.2,170,6,45,NA,48.0111110645722,0,9.1001029476313,0,0
"2673","Blackstone",105,"2023-06-20","Chris Boylston",2023-06-20 12:00:00,2023-06-20 12:45:00,"Beaver","chewed stick","N","none","kayaking",0.822222222222222,0,0.111111111111111,0,0,0.0666666666666667,20.8,31,1.2,170,14,45,NA,48.0111110645722,0,9.1001029476313,0,0
"2675","Blackstone",242,"2023-06-20","Chris Boylston",2023-06-20 13:32:00,2023-06-20 13:58:00,NA,NA,NA,"none","kayaking",0.730769230769231,0,0,0,0,0.269230769230769,21.8,100,1.2,170,NA,26,2,14.7757612199719,8.39738350296818,0,0,22.0143748428805
"2676","Blackstone",135,"2023-06-20","Chris Boylston",2023-06-20 14:52:00,2023-06-20 15:13:00,"Muskrat","scat","Y","none","kayaking",0.523809523809524,0,0.0952380952380952,0,0,0.380952380952381,21.5,100,1.2,170,1,21,4,4.45501283853985,0,6.42500357967926,0,0
"2677","Blackstone",135,"2023-06-20","Chris Boylston",2023-06-20 14:52:00,2023-06-20 15:13:00,"Beaver","chewed stick","N","none","kayaking",0.523809523809524,0,0.0952380952380952,0,0,0.380952380952381,21.5,100,1.2,170,6,21,4,4.45501283853985,0,6.42500357967926,0,0
"2681","Blackstone",135,"2023-06-20","Chris Boylston",2023-06-20 14:52:00,2023-06-20 15:13:00,"Beaver","castor mound","Y","none","kayaking",0.523809523809524,0,0.0952380952380952,0,0,0.380952380952381,21.5,100,1.2,170,15,21,4,4.45501283853985,0,6.42500357967926,0,0
"2682","Blackstone",135,"2023-06-20","Chris Boylston",2023-06-20 14:52:00,2023-06-20 15:13:00,"Otter","Latrine","N","none","kayaking",0.523809523809524,0,0.0952380952380952,0,0,0.380952380952381,21.5,100,1.2,170,21,21,4,4.45501283853985,0,6.42500357967926,0,0
"2683","Blackstone",136,"2023-06-20","Chris Boylston",2023-06-20 15:47:00,2023-06-20 16:03:00,"Otter","Latrine","N","none","kayaking",1,0,0,0,0,0,21.5,100,1.2,170,0,16,2,5.14788909498318,0,14.5238006345732,0,0
"2684","Blackstone",136,"2023-06-20","Chris Boylston",2023-06-20 15:47:00,2023-06-20 16:03:00,"Beaver","chewed stick","Y","none","kayaking",1,0,0,0,0,0,21.5,100,1.2,170,4,16,2,5.14788909498318,0,14.5238006345732,0,0
"2685","Blackstone",153,"2023-06-20","Chris Boylston",2023-06-20 16:40:00,2023-06-20 17:13:00,"Beaver","chewed stick","N","none","kayaking",NA,NA,NA,NA,NA,NA,20.5,100,1.2,170,4,33,4,23.8187205579654,0,0,0,40.0775540102988
"2688","Blackstone",153,"2023-06-20","Chris Boylston",2023-06-20 16:40:00,2023-06-20 17:13:00,"Muskrat","scat","N","none","kayaking",NA,NA,NA,NA,NA,NA,20.5,100,1.2,170,23,33,4,23.8187205579654,0,0,0,40.0775540102988
"2690","Blackstone",106,"2023-06-20","John Crockett",2023-06-20 11:44:00,2023-06-20 11:59:00,"Muskrat","scat","N","none","kayaking",0.533333333333333,0,0.466666666666667,0,0,0,20.8,31,1.2,170,12,15,NA,49.5473089638789,0,5.50380420599326,0,0
"2691","Blackstone",105,"2023-06-20","John Crockett",2023-06-20 12:00:00,2023-06-20 12:45:00,"Beaver","chewed stick","Y","none","kayaking",0.818181818181818,0,0.159090909090909,0,0,0.0227272727272727,20.8,31,1.2,170,15,45,NA,48.0111110645722,0,9.1001029476313,0,0
"2692","Blackstone",105,"2023-06-20","John Crockett",2023-06-20 12:00:00,2023-06-20 12:45:00,"Muskrat","scat","N","none","kayaking",0.818181818181818,0,0.159090909090909,0,0,0.0227272727272727,20.8,31,1.2,170,43,45,NA,48.0111110645722,0,9.1001029476313,0,0
"2693","Blackstone",242,"2023-06-20","John Crockett",2023-06-20 13:30:00,2023-06-20 13:55:00,NA,NA,NA,"none","kayaking",0.6,0,0,0,0,0.4,21.9,100,1.2,170,NA,25,2,14.7757612199719,8.39738350296818,0,0,22.0143748428805
"2694","Blackstone",135,"2023-06-20","John Crockett",2023-06-20 14:49:00,2023-06-20 15:13:00,"Muskrat","scat","Y","none","kayaking",0.375,0,0,0,0,0.625,21.5,100,1.2,170,1,24,4,4.45501283853985,0,6.42500357967926,0,0
"2695","Blackstone",135,"2023-06-20","John Crockett",2023-06-20 14:49:00,2023-06-20 15:13:00,"Beaver","chewed stick","N","none","kayaking",0.375,0,0,0,0,0.625,21.5,100,1.2,170,2,24,4,4.45501283853985,0,6.42500357967926,0,0
"2698","Blackstone",135,"2023-06-20","John Crockett",2023-06-20 14:49:00,2023-06-20 15:13:00,"Otter","Latrine","N","none","kayaking",0.375,0,0,0,0,0.625,21.5,100,1.2,170,21,24,4,4.45501283853985,0,6.42500357967926,0,0
"2699","Blackstone",135,"2023-06-20","John Crockett",2023-06-20 14:49:00,2023-06-20 15:13:00,"Beaver","Lodge","Y","none","kayaking",0.375,0,0,0,0,0.625,21.5,100,1.2,170,22,24,4,4.45501283853985,0,6.42500357967926,0,0
"2700","Blackstone",135,"2023-06-20","John Crockett",2023-06-20 14:49:00,2023-06-20 15:13:00,"Beaver","castor mound","Y","none","kayaking",0.375,0,0,0,0,0.625,21.5,100,1.2,170,22,24,4,4.45501283853985,0,6.42500357967926,0,0
"2701","Blackstone",136,"2023-06-20","John Crockett",2023-06-20 14:48:00,2023-06-20 15:58:00,"Beaver","chewed stick","Y","none","kayaking",0.342857142857143,0,0.142857142857143,0,0,0.514285714285714,21.5,100,1.2,170,63,70,2,5.14788909498318,0,14.5238006345732,0,0
"2702","Blackstone",153,"2023-06-20","John Crockett",2023-06-20 16:39:00,2023-06-20 17:13:00,"Muskrat","scat","N","none","kayaking",0.676470588235294,0,0,0,0,0.323529411764706,20.5,100,1.2,170,3,34,4,23.8187205579654,0,0,0,40.0775540102988
"2703","Blackstone",153,"2023-06-20","John Crockett",2023-06-20 16:39:00,2023-06-20 17:13:00,"Beaver","chewed stick","N","none","kayaking",0.676470588235294,0,0,0,0,0.323529411764706,20.5,100,1.2,170,5,34,4,23.8187205579654,0,0,0,40.0775540102988
"2706","Woonasquatucket-Moshassuck",54,"2023-06-21","Chris Boylston",2023-06-21 09:55:00,2023-06-21 10:30:00,"Otter","shells","N","none","kayaking",0,0,1,0,0,0,17,59,0,171,NA,35,1,82.7344367635528,0,4.42313379726126,0,0
"2708","Woonasquatucket-Moshassuck",54,"2023-06-21","Chris Boylston",2023-06-21 09:55:00,2023-06-21 10:30:00,"Muskrat","scat","Y","none","kayaking",0,0,1,0,0,0,17,59,0,171,13,35,1,82.7344367635528,0,4.42313379726126,0,0
"2710","Woonasquatucket-Moshassuck",54,"2023-06-21","Chris Boylston",2023-06-21 09:55:00,2023-06-21 10:30:00,"Beaver","chewed stick","N","none","kayaking",0,0,1,0,0,0,17,59,0,171,21,35,1,82.7344367635528,0,4.42313379726126,0,0
"2711","Woonasquatucket-Moshassuck",38,"2023-06-21","Chris Boylston",2023-06-21 11:15:00,2023-06-21 11:50:00,"Otter","shells","N","none","kayaking",1,0,0,0,0,0,18.6,91,0,171,NA,35,NA,82.7769581216143,0,4.95953673014778,0,0
"2713","Woonasquatucket-Moshassuck",38,"2023-06-21","Chris Boylston",2023-06-21 11:15:00,2023-06-21 11:50:00,"Otter","fish bits","N","none","kayaking",1,0,0,0,0,0,18.6,91,0,171,NA,35,NA,82.7769581216143,0,4.95953673014778,0,0
"2714","Woonasquatucket-Moshassuck",38,"2023-06-21","Chris Boylston",2023-06-21 11:15:00,2023-06-21 11:50:00,"Muskrat","scat","Y","none","kayaking",1,0,0,0,0,0,18.6,91,0,171,32,35,NA,82.7769581216143,0,4.95953673014778,0,0
"2715","Woonasquatucket-Moshassuck",41,"2023-06-21","Chris Boylston",2023-06-21 12:12:00,2023-06-21 12:51:00,"Muskrat","scat","N","none","kayaking",0.769230769230769,0,0,0,0,0.230769230769231,20.1,100,0,171,3,39,4,34.9885044063883,0,0,0,0
"2716","Woonasquatucket-Moshassuck",41,"2023-06-21","Chris Boylston",2023-06-21 12:12:00,2023-06-21 12:51:00,"Beaver","chewed stick","N","none","kayaking",0.769230769230769,0,0,0,0,0.230769230769231,20.1,100,0,171,8,39,4,34.9885044063883,0,0,0,0
"2720","Blackstone",140,"2023-06-21","Chris Boylston",2023-06-21 14:22:00,2023-06-21 15:01:00,"Muskrat","platform","N","none","kayaking",0.358974358974359,0,0,0,0,0.641025641025641,20.7,100,0,171,7,39,3,6.11818569875368,5.61679684368149,0,0,0
"2721","Blackstone",140,"2023-06-21","Chris Boylston",2023-06-21 14:22:00,2023-06-21 15:01:00,"Beaver","castor mound","Y","none","kayaking",0.358974358974359,0,0,0,0,0.641025641025641,20.7,100,0,171,13,39,3,6.11818569875368,5.61679684368149,0,0,0
"2722","Blackstone",140,"2023-06-21","Chris Boylston",2023-06-21 14:22:00,2023-06-21 15:01:00,"Beaver","dam","Y","none","kayaking",0.358974358974359,0,0,0,0,0.641025641025641,20.7,100,0,171,17,39,3,6.11818569875368,5.61679684368149,0,0,0
"2723","Blackstone",146,"2023-06-21","Chris Boylston",2023-06-21 15:28:00,2023-06-21 16:02:00,"Otter","shells","N","none","kayaking",0.823529411764706,0,0,0,0,0.176470588235294,20.6,100,0,171,NA,34,NA,42.8924725280997,6.7674798787105,6.0350597000427,0,5.58694145036561
"2724","Blackstone",146,"2023-06-21","Chris Boylston",2023-06-21 15:28:00,2023-06-21 16:02:00,"Beaver","chewed stick","N","none","kayaking",0.823529411764706,0,0,0,0,0.176470588235294,20.6,100,0,171,1,34,NA,42.8924725280997,6.7674798787105,6.0350597000427,0,5.58694145036561
"2727","Blackstone",146,"2023-06-21","Chris Boylston",2023-06-21 15:28:00,2023-06-21 16:02:00,"Muskrat","scat","N","none","kayaking",0.823529411764706,0,0,0,0,0.176470588235294,20.6,100,0,171,11,34,NA,42.8924725280997,6.7674798787105,6.0350597000427,0,5.58694145036561
"2729","Blackstone",146,"2023-06-21","Chris Boylston",2023-06-21 15:28:00,2023-06-21 16:02:00,"Beaver","Lodge","N","none","kayaking",0.823529411764706,0,0,0,0,0.176470588235294,20.6,100,0,171,22,34,NA,42.8924725280997,6.7674798787105,6.0350597000427,0,5.58694145036561
"2731","Woonasquatucket-Moshassuck",54,"2023-06-21","John Crockett",2023-06-21 09:53:00,2023-06-21 10:21:00,"Otter","shells","N","none","kayaking",1,0,0,0,0,0,17,59,0,171,NA,28,1,82.7344367635528,0,4.42313379726126,0,0
"2732","Woonasquatucket-Moshassuck",54,"2023-06-21","John Crockett",2023-06-21 09:53:00,2023-06-21 10:21:00,"Beaver","chewed stick","N","none","kayaking",1,0,0,0,0,0,17,59,0,171,24,28,1,82.7344367635528,0,4.42313379726126,0,0
"2733","Woonasquatucket-Moshassuck",38,"2023-06-21","John Crockett",2023-06-21 11:16:00,2023-06-21 11:45:00,"Otter","shells","N","none","kayaking",1,0,0,0,0,0,18.6,91,0,171,NA,29,NA,82.7769581216143,0,4.95953673014778,0,0
"2734","Woonasquatucket-Moshassuck",38,"2023-06-21","John Crockett",2023-06-21 11:16:00,2023-06-21 11:45:00,"Muskrat","scat","Y","none","kayaking",1,0,0,0,0,0,18.6,91,0,171,25,29,NA,82.7769581216143,0,4.95953673014778,0,0
"2735","Woonasquatucket-Moshassuck",41,"2023-06-21","John Crockett",2023-06-21 12:13:00,2023-06-21 12:46:00,"Muskrat","scat","N","none","kayaking",0.848484848484849,0,0,0,0,0.151515151515152,20.1,100,0,171,4,33,4,34.9885044063883,0,0,0,0
"2736","Woonasquatucket-Moshassuck",41,"2023-06-21","John Crockett",2023-06-21 12:13:00,2023-06-21 12:46:00,"Beaver","chewed stick","N","none","kayaking",0.848484848484849,0,0,0,0,0.151515151515152,20.1,100,0,171,6,33,4,34.9885044063883,0,0,0,0
"2738","Woonasquatucket-Moshassuck",41,"2023-06-21","John Crockett",2023-06-21 12:13:00,2023-06-21 12:46:00,"Beaver","castor mound","Y","none","kayaking",0.848484848484849,0,0,0,0,0.151515151515152,20.1,100,0,171,25,33,4,34.9885044063883,0,0,0,0
"2739","Blackstone",140,"2023-06-21","John Crockett",2023-06-21 14:21:00,2023-06-21 14:58:00,"Beaver","chewed stick","N","none","kayaking",0.297297297297297,0,0,0,0,0.702702702702703,20.7,100,0,171,3,37,3,6.11818569875368,5.61679684368149,0,0,0
"2740","Blackstone",140,"2023-06-21","John Crockett",2023-06-21 14:21:00,2023-06-21 14:58:00,"Beaver","castor mound","Y","none","kayaking",0.297297297297297,0,0,0,0,0.702702702702703,20.7,100,0,171,12,37,3,6.11818569875368,5.61679684368149,0,0,0
"2741","Blackstone",140,"2023-06-21","John Crockett",2023-06-21 14:21:00,2023-06-21 14:58:00,"Beaver","dam","Y","none","kayaking",0.297297297297297,0,0,0,0,0.702702702702703,20.7,100,0,171,16,37,3,6.11818569875368,5.61679684368149,0,0,0
"2743","Blackstone",146,"2023-06-21","John Crockett",2023-06-21 15:27:00,2023-06-21 16:01:00,"Beaver","chewed stick","N","none","kayaking",0.882352941176471,0,0,0,0,0.117647058823529,20.6,100,0,171,2,34,NA,42.8924725280997,6.7674798787105,6.0350597000427,0,5.58694145036561
"2744","Blackstone",146,"2023-06-21","John Crockett",2023-06-21 15:27:00,2023-06-21 16:01:00,"Beaver","Lodge","Y","none","kayaking",0.882352941176471,0,0,0,0,0.117647058823529,20.6,100,0,171,14,34,NA,42.8924725280997,6.7674798787105,6.0350597000427,0,5.58694145036561
"2745","Blackstone",146,"2023-06-21","John Crockett",2023-06-21 15:27:00,2023-06-21 16:01:00,"Muskrat","scat","Y","none","kayaking",0.882352941176471,0,0,0,0,0.117647058823529,20.6,100,0,171,17,34,NA,42.8924725280997,6.7674798787105,6.0350597000427,0,5.58694145036561
"2746","Woonasquatucket-Moshassuck",56,"2023-06-22","Chris Boylston",2023-06-22 09:02:00,2023-06-22 09:15:00,"Muskrat","scat","N","none","walking",0,0,0,0,0,1,15.3,74,2.3,172,4,13,4,0.079537794891552,3.5126675547219,0,0,4.37122957917122
"2747","Woonasquatucket-Moshassuck",56,"2023-06-22","Chris Boylston",2023-06-22 09:02:00,2023-06-22 09:15:00,"Beaver","chewed stick","N","none","walking",0,0,0,0,0,1,15.3,74,2.3,172,7,13,4,0.079537794891552,3.5126675547219,0,0,4.37122957917122
"2748","Woonasquatucket-Moshassuck",50,"2023-06-22","Chris Boylston",2023-06-22 09:49:00,2023-06-22 10:12:00,"Muskrat","scat","N","none","walking",0.0869565217391304,0,0,0,0,0.91304347826087,16.3,100,2.3,172,-5,23,5,0.661202442440628,0,0,0,6.9400168872972
"2749","Woonasquatucket-Moshassuck",50,"2023-06-22","Chris Boylston",2023-06-22 09:49:00,2023-06-22 10:12:00,"Otter","shells","N","none","walking",0.0869565217391304,0,0,0,0,0.91304347826087,16.3,100,2.3,172,NA,23,5,0.661202442440628,0,0,0,6.9400168872972
"2752","Woonasquatucket-Moshassuck",53,"2023-06-22","Chris Boylston",2023-06-22 10:23:00,2023-06-22 10:38:00,"Otter","shells","N","none","walking",0,0,0,0,0,1,16.3,100,2.3,172,NA,15,5,3.36082398519042,0,0,0,0
"2753","Woonasquatucket-Moshassuck",53,"2023-06-22","Chris Boylston",2023-06-22 10:23:00,2023-06-22 10:38:00,"Muskrat","scat","N","none","walking",0,0,0,0,0,1,16.3,100,2.3,172,3,15,5,3.36082398519042,0,0,0,0
"2756","Woonasquatucket-Moshassuck",56,"2023-06-22","John Crockett",2023-06-22 09:02:00,2023-06-22 09:15:00,"Beaver","chewed stick","N","none","walking",0,0,0,0,0,1,15.3,74,2.3,172,5,13,4,0.079537794891552,3.5126675547219,0,0,4.37122957917122
"2757","Woonasquatucket-Moshassuck",56,"2023-06-22","John Crockett",2023-06-22 09:02:00,2023-06-22 09:15:00,"Muskrat","scat","Y","none","walking",0,0,0,0,0,1,15.3,74,2.3,172,8,13,4,0.079537794891552,3.5126675547219,0,0,4.37122957917122
"2758","Woonasquatucket-Moshassuck",50,"2023-06-22","John Crockett",2023-06-22 09:49:00,2023-06-22 10:12:00,"Muskrat","scat","N","none","walking",0.173913043478261,0,0,0,0,0.826086956521739,16.3,100,2.3,172,3,23,5,0.661202442440628,0,0,0,6.9400168872972
"2759","Woonasquatucket-Moshassuck",50,"2023-06-22","John Crockett",2023-06-22 09:49:00,2023-06-22 10:12:00,"Otter","shells","N","none","walking",0.173913043478261,0,0,0,0,0.826086956521739,16.3,100,2.3,172,NA,23,5,0.661202442440628,0,0,0,6.9400168872972
"2760","Woonasquatucket-Moshassuck",53,"2023-06-22","John Crockett",2023-06-22 10:21:00,2023-06-22 10:38:00,"Otter","shells","N","none","walking",0.0588235294117647,0,0,0,0,0.941176470588235,16.3,100,2.3,172,NA,17,5,3.36082398519042,0,0,0,0
"2761","Blackstone",108,"2023-06-28","Chris Boylston",2023-06-28 12:34:00,2023-06-28 13:02:00,"Beaver","chewed stick","N","none","walking",0.142857142857143,0.464285714285714,0,0,0,0.392857142857143,22.5,100,9.4,178,4,28,3,6.60114933628022,0,37.087409157767,0,0
