"","X","Watershed","Site.ID","Date","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Veg","Camera","GPS","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest","lon","lat","Temp","cloudcover","Precip"
"2607",691,"Blackstone",308,"2023-06-14","Chris Boylston","beaver, muskrat","2023-06-14 14:28:00","2023-06-14 15:01:00","muskrat","scat","N","0.61736111111111114","emergent marsh","2","1","none","kayaking",0.393939393939394,0.272727272727273,0,0,0,0.333333333333333,-71.7615993787,42.0007235371,23.4,66,6.4
"2608",692,"Blackstone",308,"2023-06-14","Chris Boylston","beaver, muskrat","2023-06-14 14:28:00","2023-06-14 15:01:00","beaver","lodge","N","0.62013888888888891","emergent marsh","2","1","none","kayaking",0.393939393939394,0.272727272727273,0,0,0,0.333333333333333,-71.7615993787,42.0007235371,23.4,66,6.4
"2609",693,"Blackstone",98,"2023-06-14","John Crockett","N/A","2023-06-14 10:43:00","2023-06-14 10:56:00","beaver","chewed stick","N","0.45277777777777778","pond edge","1","3","none","kayaking",0.769230769230769,0,0,0,0,0.230769230769231,-71.7616218422,42.0006729104,22.2,29,6.4
"2610",694,"Blackstone",97,"2023-06-14","John Crockett","beaver","2023-06-14 11:02:00","2023-06-14 11:14:00","beaver","chewed stick","Y","0.4604166666666667","pond edge","1","3","none","kayaking",0.833333333333333,0,0,0,0,0.166666666666667,-71.7616218422,42.0006729104,22.2,29,6.4
"2611",695,"Blackstone",97,"2023-06-14","John Crockett","beaver","2023-06-14 11:02:00","2023-06-14 11:14:00","beaver","chewed stick","Y","0.46736111111111112","pond edge","1","3","none","kayaking",0.833333333333333,0,0,0,0,0.166666666666667,-71.7616218422,42.0006729104,22.2,29,6.4
"2612",696,"Blackstone",99,"2023-06-14","John Crockett","beaver","2023-06-14 11:27:00","2023-06-14 11:45:00","beaver","chewed stick","Y","0.47847222222222219","pond edge","1","3","none","kayaking",0.611111111111111,0,0.388888888888889,0,0,0,-71.7616218422,42.0006729104,22.2,29,6.4
"2613",697,"Blackstone",99,"2023-06-14","John Crockett","beaver","2023-06-14 11:27:00","2023-06-14 11:45:00","beaver","chewed stick","N","0.48541666666666666","pond edge","1","3","none","kayaking",0.611111111111111,0,0.388888888888889,0,0,0,-71.7616218422,42.0006729104,22.2,29,6.4
"2614",698,"Blackstone",320,"2023-06-14","John Crockett","N/A","2023-06-14 12:44:00","2023-06-14 13:03:00","muskrat","scat","N","0.53333333333333333","emergent marsh","1","3","none","kayaking",1,0,0,0,0,0,-71.7616218422,42.0006729104,23.6,58,6.4
"2615",699,"Blackstone",320,"2023-06-14","John Crockett","N/A","2023-06-14 12:44:00","2023-06-14 13:03:00","beaver","chewed stick","N","0.53819444444444442","emergent marsh","1","3","none","kayaking",1,0,0,0,0,0,-71.7616218422,42.0006729104,23.6,58,6.4
"2616",700,"Blackstone",320,"2023-06-14","John Crockett","N/A","2023-06-14 12:44:00","2023-06-14 13:03:00","muskrat","scat","N","0.54305555555555551","emergent marsh","1","3","none","kayaking",1,0,0,0,0,0,-71.7616218422,42.0006729104,23.6,58,6.4
"2617",701,"Blackstone",309,"2023-06-14","John Crockett","beaver","2023-06-14 13:06:00","2023-06-14 13:49:00","beaver","chewed stick","N","0.54861111111111105","emergent marsh","1","3","none","kayaking",0.813953488372093,0,0,0,0,0.186046511627907,-71.7616218422,42.0006729104,23.6,58,6.4
"2618",702,"Blackstone",309,"2023-06-14","John Crockett","beaver","2023-06-14 13:06:00","2023-06-14 13:49:00","muskrat","scat","N","0.55069444444444449","emergent marsh","1","3","none","kayaking",0.813953488372093,0,0,0,0,0.186046511627907,-71.7616218422,42.0006729104,23.6,58,6.4
"2619",703,"Blackstone",309,"2023-06-14","John Crockett","beaver","2023-06-14 13:06:00","2023-06-14 13:49:00","beaver","castor mound","Y","0.55208333333333337","emergent marsh","1","3","none","kayaking",0.813953488372093,0,0,0,0,0.186046511627907,-71.7616218422,42.0006729104,23.6,58,6.4
"2620",704,"Blackstone",309,"2023-06-14","John Crockett","beaver","2023-06-14 13:06:00","2023-06-14 13:49:00","muskrat","feed bed","Y","0.5541666666666667","emergent marsh","1","3","none","kayaking",0.813953488372093,0,0,0,0,0.186046511627907,-71.7616218422,42.0006729104,23.6,58,6.4
"2621",705,"Blackstone",309,"2023-06-14","John Crockett","beaver","2023-06-14 13:06:00","2023-06-14 13:49:00","muskrat","platform","Y","0.6479166666666667","emergent marsh","1","3","none","kayaking",0.813953488372093,0,0,0,0,0.186046511627907,-71.7616218422,42.0006729104,23.6,58,6.4
"2622",706,"Blackstone",309,"2023-06-14","John Crockett","beaver","2023-06-14 13:06:00","2023-06-14 13:49:00","beaver","chewed stick","N","0.57430555555555551","emergent marsh","1","3","none","kayaking",0.813953488372093,0,0,0,0,0.186046511627907,-71.7616218422,42.0006729104,23.6,58,6.4
"2623",707,"Blackstone",322,"2023-06-14","John Crockett","beaver","2023-06-14 13:56:00","2023-06-14 14:18:00","beaver","chewed stick","N","0.58124999999999993","pond edge","1","3","none","kayaking",0.681818181818182,0,0,0,0,0.318181818181818,-71.7616218422,42.0006729104,23.4,66,6.4
"2624",708,"Blackstone",322,"2023-06-14","John Crockett","beaver","2023-06-14 13:56:00","2023-06-14 14:18:00","muskrat","scat","N","0.58194444444444449","pond edge","1","3","none","kayaking",0.681818181818182,0,0,0,0,0.318181818181818,-71.7616218422,42.0006729104,23.4,66,6.4
"2625",709,"Blackstone",322,"2023-06-14","John Crockett","beaver","2023-06-14 13:56:00","2023-06-14 14:18:00","muskrat","scat","Y","0.58958333333333335","pond edge","1","3","none","kayaking",0.681818181818182,0,0,0,0,0.318181818181818,-71.7616218422,42.0006729104,23.4,66,6.4
"2626",710,"Blackstone",308,"2023-06-14","John Crockett","beaver","2023-06-14 14:28:00","2023-06-14 15:00:00","beaver","lodge","N","0.60625000000000007","emergent marsh","1","3","none","kayaking",0.34375,0.65625,0,0,0,0,-71.7616218422,42.0006729104,23.4,66,6.4
"2627",711,"Blackstone",308,"2023-06-14","John Crockett","beaver","2023-06-14 14:28:00","2023-06-14 15:00:00","beaver","dam","N","0.60763888888888895","emergent marsh","1","3","none","kayaking",0.34375,0.65625,0,0,0,0,-71.7616218422,42.0006729104,23.4,66,6.4
"2628",712,"Blackstone",308,"2023-06-14","John Crockett","beaver","2023-06-14 14:28:00","2023-06-14 15:00:00","beaver","lodge","Y","0.61388888888888882","emergent marsh","1","3","none","kayaking",0.34375,0.65625,0,0,0,0,-71.7616218422,42.0006729104,23.4,66,6.4
"2629",713,"Blackstone",308,"2023-06-14","John Crockett","beaver","2023-06-14 14:28:00","2023-06-14 15:00:00","otter","scat","N","0.61388888888888882","emergent marsh","1","3","none","kayaking",0.34375,0.65625,0,0,0,0,-71.7616218422,42.0006729104,23.4,66,6.4
"2630",714,"Blackstone",308,"2023-06-14","John Crockett","beaver","2023-06-14 14:28:00","2023-06-14 15:00:00","muskrat","scat","N","0.61805555555555558","emergent marsh","1","3","none","kayaking",0.34375,0.65625,0,0,0,0,-71.7616218422,42.0006729104,23.4,66,6.4
"2631",715,"Blackstone",325,"2023-06-15","Chris Boylston","beaver","2023-06-15 10:32:00","2023-06-15 10:57:00","beaver","chewed stick","N","0.44027777777777777","pond edge","2","1","none","kayaking",0.68,0,0,0,0,0.32,-71.7042819969,41.9519245159,17.8,91,0.5
"2632",716,"Blackstone",325,"2023-06-15","Chris Boylston","beaver","2023-06-15 10:32:00","2023-06-15 10:57:00","muskrat","scat","N","0.44513888888888892","pond edge","2","1","none","kayaking",0.68,0,0,0,0,0.32,-71.7042819969,41.9519245159,17.8,91,0.5
"2633",717,"Blackstone",325,"2023-06-15","Chris Boylston","beaver","2023-06-15 10:32:00","2023-06-15 10:57:00","beaver","lodge","N","0.45","pond edge","2","1","none","kayaking",0.68,0,0,0,0,0.32,-71.7042819969,41.9519245159,17.8,91,0.5
"2634",718,"Blackstone",325,"2023-06-15","Chris Boylston","beaver","2023-06-15 10:32:00","2023-06-15 10:57:00","beaver","chewed stick","Y","0.4513888888888889","pond edge","2","1","none","kayaking",0.68,0,0,0,0,0.32,-71.7042819969,41.9519245159,17.8,91,0.5
"2635",719,"Blackstone",257,"2023-06-15","Chris Boylston","beaver","2023-06-15 11:38:00","2023-06-15 11:58:00","muskrat","scat","N","0.4861111111111111","rivers edge","2","1","none","kayaking",0.8,0,0,0,0,0.2,-71.7042819969,41.9519245159,18.9,36,0.5
"2636",720,"Blackstone",257,"2023-06-15","Chris Boylston","beaver","2023-06-15 11:38:00","2023-06-15 11:58:00","beaver","lodge","Y","0.48958333333333331","rivers edge","2","1","none","kayaking",0.8,0,0,0,0,0.2,-71.7042819969,41.9519245159,18.9,36,0.5
"2637",721,"Blackstone",257,"2023-06-15","Chris Boylston","beaver","2023-06-15 11:38:00","2023-06-15 11:58:00","beaver","chewed stick","N","0.49374999999999997","rivers edge","2","1","none","kayaking",0.8,0,0,0,0,0.2,-71.7042819969,41.9519245159,18.9,36,0.5
"2638",722,"Blackstone",257,"2023-06-15","Chris Boylston","beaver","2023-06-15 11:38:00","2023-06-15 11:58:00","beaver","chewed stick","N","0.49652777777777773","rivers edge","2","1","none","kayaking",0.8,0,0,0,0,0.2,-71.7042819969,41.9519245159,18.9,36,0.5
"2639",723,"Blackstone",258,"2023-06-15","Chris Boylston","beaver, muskrat","2023-06-15 12:09:00","2023-06-15 13:11:00","muskrat","scat","N","0.50694444444444442","rivers edge","2","1","none","kayaking",0.354838709677419,0.145161290322581,0,0,0,0.5,-71.7042819969,41.9519245159,18.9,36,0.5
"2640",724,"Blackstone",258,"2023-06-15","Chris Boylston","beaver, muskrat","2023-06-15 12:09:00","2023-06-15 13:11:00","beaver","chewed stick","N","0.51041666666666663","rivers edge","2","1","none","kayaking",0.354838709677419,0.145161290322581,0,0,0,0.5,-71.7042819969,41.9519245159,18.9,36,0.5
"2641",725,"Blackstone",258,"2023-06-15","Chris Boylston","beaver, muskrat","2023-06-15 12:09:00","2023-06-15 13:11:00","beaver","chewed stick","Y","0.51180555555555551","rivers edge","2","1","none","kayaking",0.354838709677419,0.145161290322581,0,0,0,0.5,-71.7042819969,41.9519245159,18.9,36,0.5
"2642",726,"Blackstone",258,"2023-06-15","Chris Boylston","beaver, muskrat","2023-06-15 12:09:00","2023-06-15 13:11:00","beaver","chewed stick","N","0.51944444444444449","rivers edge","2","1","none","kayaking",0.354838709677419,0.145161290322581,0,0,0,0.5,-71.7042819969,41.9519245159,18.9,36,0.5
"2643",727,"Blackstone",258,"2023-06-15","Chris Boylston","beaver, muskrat","2023-06-15 12:09:00","2023-06-15 13:11:00","muskrat","scat","N","0.52638888888888891","rivers edge","2","1","none","kayaking",0.354838709677419,0.145161290322581,0,0,0,0.5,-71.7042819969,41.9519245159,18.9,36,0.5
"2644",728,"Blackstone",258,"2023-06-15","Chris Boylston","beaver, muskrat","2023-06-15 12:09:00","2023-06-15 13:11:00","beaver","chewed stick","Y","0.52708333333333335","rivers edge","2","1","none","kayaking",0.354838709677419,0.145161290322581,0,0,0,0.5,-71.7042819969,41.9519245159,18.9,36,0.5
"2645",729,"Blackstone",258,"2023-06-15","Chris Boylston","beaver, muskrat","2023-06-15 12:09:00","2023-06-15 13:11:00","muskrat","scat","N","0.53125","rivers edge","2","1","none","kayaking",0.354838709677419,0.145161290322581,0,0,0,0.5,-71.7042819969,41.9519245159,18.9,36,0.5
"2646",730,"Blackstone",113,"2023-06-15","Chris Boylston","beaver","2023-06-15 14:02:00","2023-06-15 14:52:00","muskrat","scat","N","0.58680555555555558","pond edge","2","1","none","kayaking",0.66,0,0,0,0,0.34,-71.7042819969,41.9519245159,21.3,71,0.5
"2647",731,"Blackstone",113,"2023-06-15","Chris Boylston","beaver","2023-06-15 14:02:00","2023-06-15 14:52:00","beaver","chewed stick","Y","0.58888888888888891","pond edge","2","1","none","kayaking",0.66,0,0,0,0,0.34,-71.7042819969,41.9519245159,21.3,71,0.5
"2648",732,"Blackstone",113,"2023-06-15","Chris Boylston","beaver","2023-06-15 14:02:00","2023-06-15 14:52:00","muskrat","scat","N","0.59236111111111112","pond edge","2","1","none","kayaking",0.66,0,0,0,0,0.34,-71.7042819969,41.9519245159,21.3,71,0.5
"2649",733,"Blackstone",113,"2023-06-15","Chris Boylston","beaver","2023-06-15 14:02:00","2023-06-15 14:52:00","beaver","chewed stick","N","0.59652777777777777","pond edge","2","1","none","kayaking",0.66,0,0,0,0,0.34,-71.7042819969,41.9519245159,21.3,71,0.5
"2650",734,"Blackstone",113,"2023-06-15","Chris Boylston","beaver","2023-06-15 14:02:00","2023-06-15 14:52:00","beaver","lodge","N","0.6069444444444444","pond edge","2","1","none","kayaking",0.66,0,0,0,0,0.34,-71.7042819969,41.9519245159,21.3,71,0.5
"2651",735,"Blackstone",325,"2023-06-15","John Crockett","beaver","2023-06-15 10:29:00","2023-06-15 10:52:00","Beaver","chewed stick","N","0.44166666666666665","pond edge","1","3","none","kayaking",0.739130434782609,0,0,0,0,0.260869565217391,-71.7039955035,41.9522344787,16.4,77,0.5
"2652",736,"Blackstone",325,"2023-06-15","John Crockett","beaver","2023-06-15 10:29:00","2023-06-15 10:52:00","muskrat","scat","Y","0.44166666666666665","pond edge","1","3","none","kayaking",0.739130434782609,0,0,0,0,0.260869565217391,-71.7039955035,41.9522344787,16.4,77,0.5
"2653",737,"Blackstone",325,"2023-06-15","John Crockett","beaver","2023-06-15 10:29:00","2023-06-15 10:52:00","Beaver","lodge","N","0.4465277777777778","pond edge","1","3","none","kayaking",0.739130434782609,0,0,0,0,0.260869565217391,-71.7039955035,41.9522344787,16.4,77,0.5
"2654",738,"Blackstone",325,"2023-06-15","John Crockett","beaver","2023-06-15 10:29:00","2023-06-15 10:52:00","Beaver","chewed stick","N","0.44861111111111113","pond edge","1","3","none","kayaking",0.739130434782609,0,0,0,0,0.260869565217391,-71.7039955035,41.9522344787,16.4,77,0.5
"2655",739,"Blackstone",257,"2023-06-15","John Crockett","beaver, muskrat","2023-06-15 11:38:00","2023-06-15 12:02:00","muskrat","scat","N","0.48541666666666666","rivers edge","1","3","none","kayaking",0.875,0,0,0,0,0.125,-71.7039955035,41.9522344787,19,36,0.5
"2656",740,"Blackstone",257,"2023-06-15","John Crockett","beaver, muskrat","2023-06-15 11:38:00","2023-06-15 12:02:00","Beaver","lodge","Y","0.48680555555555555","rivers edge","1","3","none","kayaking",0.875,0,0,0,0,0.125,-71.7039955035,41.9522344787,19,36,0.5
"2657",741,"Blackstone",257,"2023-06-15","John Crockett","beaver, muskrat","2023-06-15 11:38:00","2023-06-15 12:02:00","Beaver","chewed sticks","Y","0.48888888888888887","rivers edge","1","3","none","kayaking",0.875,0,0,0,0,0.125,-71.7039955035,41.9522344787,19,36,0.5
"2658",742,"Blackstone",257,"2023-06-15","John Crockett","beaver, muskrat","2023-06-15 11:38:00","2023-06-15 12:02:00","muskrat","scat","N","0.49652777777777773","rivers edge","1","3","none","kayaking",0.875,0,0,0,0,0.125,-71.7039955035,41.9522344787,19,36,0.5
"2659",743,"Blackstone",257,"2023-06-15","John Crockett","beaver, muskrat","2023-06-15 11:38:00","2023-06-15 12:02:00","Beaver","chewed stick","N","0.50069444444444444","rivers edge","1","3","none","kayaking",0.875,0,0,0,0,0.125,-71.7039955035,41.9522344787,19,36,0.5
"2660",744,"Blackstone",258,"2023-06-15","John Crockett","beaver, muskrat","2023-06-15 12:09:00","2023-06-15 12:55:00","beaver","chewed stick","Y","0.50902777777777775","rivers edge","1","3","none","kayaking",0.5,0.217391304347826,0,0,0,0.282608695652174,-71.7039955035,41.9522344787,19,36,0.5
"2661",745,"Blackstone",258,"2023-06-15","John Crockett","beaver, muskrat","2023-06-15 12:09:00","2023-06-15 12:55:00","beaver","chewed stick","Y","0.5180555555555556","rivers edge","1","3","none","kayaking",0.5,0.217391304347826,0,0,0,0.282608695652174,-71.7039955035,41.9522344787,19,36,0.5
"2662",746,"Blackstone",258,"2023-06-15","John Crockett","beaver, muskrat","2023-06-15 12:09:00","2023-06-15 12:55:00","muskrat","chewed veg","Y","0.52152777777777781","rivers edge","1","3","none","kayaking",0.5,0.217391304347826,0,0,0,0.282608695652174,-71.7039955035,41.9522344787,19,36,0.5
"2663",747,"Blackstone",258,"2023-06-15","John Crockett","beaver, muskrat","2023-06-15 12:09:00","2023-06-15 12:55:00","muskrat","scat","Y","0.52222222222222225","rivers edge","1","3","none","kayaking",0.5,0.217391304347826,0,0,0,0.282608695652174,-71.7039955035,41.9522344787,19,36,0.5
"2664",748,"Blackstone",258,"2023-06-15","John Crockett","beaver, muskrat","2023-06-15 12:09:00","2023-06-15 12:55:00","beaver","chewed stick","Y","0.52986111111111112","rivers edge","1","3","none","kayaking",0.5,0.217391304347826,0,0,0,0.282608695652174,-71.7039955035,41.9522344787,19,36,0.5
"2665",749,"Blackstone",113,"2023-06-15","John Crockett","beaver","2023-06-15 14:02:00","2023-06-15 14:56:00","beaver","castor mound","Y","0.59236111111111112","pond edge","1","3","none","kayaking",0.851851851851852,0,0,0,0,0.148148148148148,-71.7039955035,41.9522344787,21.4,71,0.5
"2666",750,"Blackstone",113,"2023-06-15","John Crockett","beaver","2023-06-15 14:02:00","2023-06-15 14:56:00","muskrat","scat","N","0.59652777777777777","pond edge","1","3","none","kayaking",0.851851851851852,0,0,0,0,0.148148148148148,-71.7039955035,41.9522344787,21.4,71,0.5
"2667",751,"Blackstone",113,"2023-06-15","John Crockett","beaver","2023-06-15 14:02:00","2023-06-15 14:56:00","beaver","dam","N","0.6069444444444444","pond edge","1","3","none","kayaking",0.851851851851852,0,0,0,0,0.148148148148148,-71.7039955035,41.9522344787,21.4,71,0.5
"2668",752,"Blackstone",113,"2023-06-15","John Crockett","beaver","2023-06-15 14:02:00","2023-06-15 14:56:00","muskrat","scat","N","0.61249999999999993","pond edge","1","3","none","kayaking",0.851851851851852,0,0,0,0,0.148148148148148,-71.7039955035,41.9522344787,21.4,71,0.5
"2669",753,"Blackstone",113,"2023-06-15","John Crockett","beaver","2023-06-15 14:02:00","2023-06-15 14:56:00","muskrat","scat","N","0.61944444444444446","pond edge","1","3","none","kayaking",0.851851851851852,0,0,0,0,0.148148148148148,-71.7039955035,41.9522344787,21.4,71,0.5
"2670",754,"Blackstone",106,"2023-06-20","Chris Boylston","N/A","2023-06-20 11:43:00","2023-06-20 12:00:00","muskrat","scat","N","0.49722222222222223","pond edge","2","1","none","kayaking",0.529411764705882,0,0.470588235294118,0,0,0,-71.6911421064,41.8767435383,20.8,31,1.2
"2671",755,"Blackstone",106,"2023-06-20","Chris Boylston","N/A","2023-06-20 11:43:00","2023-06-20 12:00:00","beaver","chewed stick","N","0.5","pond edge","2","1","none","kayaking",0.529411764705882,0,0.470588235294118,0,0,0,-71.6911421064,41.8767435383,20.8,31,1.2
"2672",756,"Blackstone",105,"2023-06-20","Chris Boylston","beaver, muskrat","2023-06-20 12:00:00","2023-06-20 12:45:00","muskrat","scat","N","0.50416666666666665","pond edge","2","1","none","kayaking",0.822222222222222,0,0.111111111111111,0,0,0.0666666666666667,-71.6911421064,41.8767435383,20.8,31,1.2
"2673",757,"Blackstone",105,"2023-06-20","Chris Boylston","beaver, muskrat","2023-06-20 12:00:00","2023-06-20 12:45:00","beaver","chewed stick","N","0.50972222222222219","pond edge","2","1","none","kayaking",0.822222222222222,0,0.111111111111111,0,0,0.0666666666666667,-71.6911421064,41.8767435383,20.8,31,1.2
"2674",758,"Blackstone",105,"2023-06-20","Chris Boylston","beaver, muskrat","2023-06-20 12:00:00","2023-06-20 12:45:00","beaver","chewed stick","N","0.52013888888888882","pond edge","2","1","none","kayaking",0.822222222222222,0,0.111111111111111,0,0,0.0666666666666667,-71.6911421064,41.8767435383,20.8,31,1.2
