"","Watershed","Site.ID","Date","Location","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Photo.Ref","Veg","Camera","GPS","Water.level.rain.report","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest"
"784","Blackstone",135,2023-06-20,"Gazza","John Crockett","Beaver, Otter",2023-06-20 14:49:00,2023-06-20 15:13:00,"beaver","castor mound","Y","0.63263888888888886",NA,"rivers edge","1","3","none","none","kayaking",0.375,0,0,0,0,0.625
"785","Blackstone",136,2023-06-20,"lapham pond","John Crockett","N/A",2023-06-20 14:48:00,2023-06-20 15:58:00,"beaver","chewed stick","Y","0.66041666666666665",NA,"pond edge","1","3","none","none","kayaking",0.342857142857143,0,0.142857142857143,0,0,0.514285714285714
"786","Blackstone",153,2023-06-20,"tarkiln pond","John Crockett","beaver",2023-06-20 16:39:00,2023-06-20 17:13:00,"muskrat","scat","N","0.6958333333333333",NA,"pond edge","1","3","none","none","kayaking",0.676470588235294,0,0,0,0,0.323529411764706
"787","Blackstone",153,2023-06-20,"tarkiln pond","John Crockett","beaver",2023-06-20 16:39:00,2023-06-20 17:13:00,"beaver","chewed stick","N","0.6972222222222223",NA,"pond edge","1","3","none","none","kayaking",0.676470588235294,0,0,0,0,0.323529411764706
"788","Blackstone",153,2023-06-20,"tarkiln pond","John Crockett","beaver",2023-06-20 16:39:00,2023-06-20 17:13:00,"muskrat","scat","N","0.71666666666666667",NA,"pond edge","1","3","none","none","kayaking",0.676470588235294,0,0,0,0,0.323529411764706
"789","Blackstone",153,2023-06-20,"tarkiln pond","John Crockett","beaver",2023-06-20 16:39:00,2023-06-20 17:13:00,"beaver","sticks","Y","0.71666666666666667",NA,"pond edge","1","3","none","none","kayaking",0.676470588235294,0,0,0,0,0.323529411764706
"790","Woonasquatucket-Moshassuck",54,2023-06-21,"Wenscott Reservoir","Chris Boylston","N/A",2023-06-21 09:55:00,2023-06-21 10:30:00,"otter","shells","N","0.41388888888888892",NA,"pond edge","2","1","recent rain","none","kayaking",0,0,1,0,0,0
"791","Woonasquatucket-Moshassuck",54,2023-06-21,"Wenscott Reservoir","Chris Boylston","N/A",2023-06-21 09:55:00,2023-06-21 10:30:00,"otter","shells","N","0.41597222222222219",NA,"pond edge","2","1","recent rain","none","kayaking",0,0,1,0,0,0
"792","Woonasquatucket-Moshassuck",54,2023-06-21,"Wenscott Reservoir","Chris Boylston","N/A",2023-06-21 09:55:00,2023-06-21 10:30:00,"muskrat","scat","Y","0.42222222222222222",NA,"pond edge","2","1","recent rain","none","kayaking",0,0,1,0,0,0
"793","Woonasquatucket-Moshassuck",54,2023-06-21,"Wenscott Reservoir","Chris Boylston","N/A",2023-06-21 09:55:00,2023-06-21 10:30:00,"otter","shells","N","0.42708333333333331",NA,"pond edge","2","1","recent rain","none","kayaking",0,0,1,0,0,0
"794","Woonasquatucket-Moshassuck",54,2023-06-21,"Wenscott Reservoir","Chris Boylston","N/A",2023-06-21 09:55:00,2023-06-21 10:30:00,"beaver","chewed stick","N","0.42777777777777781",NA,"pond edge","2","1","recent rain","none","kayaking",0,0,1,0,0,0
"795","Woonasquatucket-Moshassuck",38,2023-06-21,"Stillwater South","Chris Boylston","N/A",2023-06-21 11:15:00,2023-06-21 11:50:00,"otter","shells","N","0.47222222222222227",NA,"pond edge","2","1","recent rain","none","kayaking",1,0,0,0,0,0
"796","Woonasquatucket-Moshassuck",38,2023-06-21,"Stillwater South","Chris Boylston","N/A",2023-06-21 11:15:00,2023-06-21 11:50:00,"otter","shells","N","0.48541666666666666",NA,"pond edge","2","1","recent rain","none","kayaking",1,0,0,0,0,0
"797","Woonasquatucket-Moshassuck",38,2023-06-21,"Stillwater South","Chris Boylston","N/A",2023-06-21 11:15:00,2023-06-21 11:50:00,"otter","fish bits","N","0.48958333333333331",NA,"pond edge","2","1","recent rain","none","kayaking",1,0,0,0,0,0
"798","Woonasquatucket-Moshassuck",38,2023-06-21,"Stillwater South","Chris Boylston","N/A",2023-06-21 11:15:00,2023-06-21 11:50:00,"muskrat","scat","Y","0.4909722222222222",NA,"pond edge","2","1","recent rain","none","kayaking",1,0,0,0,0,0
"799","Woonasquatucket-Moshassuck",41,2023-06-21,"Stillwater North","Chris Boylston","otter, Muskrat",2023-06-21 12:12:00,2023-06-21 12:51:00,"muskrat","scat","N","0.51041666666666663",NA,"pond edge","2","1","recent rain","none","kayaking",0.769230769230769,0,0,0,0,0.230769230769231
"800","Woonasquatucket-Moshassuck",41,2023-06-21,"Stillwater North","Chris Boylston","otter, Muskrat",2023-06-21 12:12:00,2023-06-21 12:51:00,"beaver","chewed stick","N","0.51388888888888895",NA,"pond edge","2","1","recent rain","none","kayaking",0.769230769230769,0,0,0,0,0.230769230769231
"801","Woonasquatucket-Moshassuck",41,2023-06-21,"Stillwater North","Chris Boylston","otter, Muskrat",2023-06-21 12:12:00,2023-06-21 12:51:00,"beaver","chewed stick","N","0.51736111111111105",NA,"pond edge","2","1","recent rain","none","kayaking",0.769230769230769,0,0,0,0,0.230769230769231
"802","Woonasquatucket-Moshassuck",41,2023-06-21,"Stillwater North","Chris Boylston","otter, Muskrat",2023-06-21 12:12:00,2023-06-21 12:51:00,"beaver","chewed stick","N","0.52638888888888891",NA,"pond edge","2","1","recent rain","none","kayaking",0.769230769230769,0,0,0,0,0.230769230769231
"803","Woonasquatucket-Moshassuck",41,2023-06-21,"Stillwater North","Chris Boylston","otter, Muskrat",2023-06-21 12:12:00,2023-06-21 12:51:00,"muskrat","scat","N","0.52986111111111112",NA,"pond edge","2","1","recent rain","none","kayaking",0.769230769230769,0,0,0,0,0.230769230769231
"804","Blackstone",140,2023-06-21,"trout brook pond","Chris Boylston","beaver",2023-06-21 14:22:00,2023-06-21 15:01:00,"muskrat","platform","N","0.60347222222222219",NA,"emergent marsh","2","1","recent rain","none","kayaking",0.358974358974359,0,0,0,0,0.641025641025641
"805","Blackstone",140,2023-06-21,"trout brook pond","Chris Boylston","beaver",2023-06-21 14:22:00,2023-06-21 15:01:00,"beaver","castor mound","Y","0.60763888888888895",NA,"emergent marsh","2","1","recent rain","none","kayaking",0.358974358974359,0,0,0,0,0.641025641025641
"806","Blackstone",140,2023-06-21,"trout brook pond","Chris Boylston","beaver",2023-06-21 14:22:00,2023-06-21 15:01:00,"beaver","dam","Y","0.61041666666666672",NA,"emergent marsh","2","1","recent rain","none","kayaking",0.358974358974359,0,0,0,0,0.641025641025641
"807","Blackstone",146,2023-06-21,"lower slatersville reservoir","Chris Boylston","Beaver, Otter",2023-06-21 15:28:00,2023-06-21 16:02:00,"otter","shells","N","0.64444444444444449",NA,"pond edge","2","1","recent rain","none","kayaking",0.823529411764706,0,0,0,0,0.176470588235294
"808","Blackstone",146,2023-06-21,"lower slatersville reservoir","Chris Boylston","Beaver, Otter",2023-06-21 15:28:00,2023-06-21 16:02:00,"beaver","chewed stick","N","0.64513888888888882",NA,"pond edge","2","1","recent rain","none","kayaking",0.823529411764706,0,0,0,0,0.176470588235294
"809","Blackstone",146,2023-06-21,"lower slatersville reservoir","Chris Boylston","Beaver, Otter",2023-06-21 15:28:00,2023-06-21 16:02:00,"otter","shells","N","0.6479166666666667",NA,"pond edge","2","1","recent rain","none","kayaking",0.823529411764706,0,0,0,0,0.176470588235294
"810","Blackstone",146,2023-06-21,"lower slatersville reservoir","Chris Boylston","Beaver, Otter",2023-06-21 15:28:00,2023-06-21 16:02:00,"beaver","chewed stick","N","0.65208333333333335",NA,"pond edge","2","1","recent rain","none","kayaking",0.823529411764706,0,0,0,0,0.176470588235294
"811","Blackstone",146,2023-06-21,"lower slatersville reservoir","Chris Boylston","Beaver, Otter",2023-06-21 15:28:00,2023-06-21 16:02:00,"muskrat","scat","N","0.65208333333333335",NA,"pond edge","2","1","recent rain","none","kayaking",0.823529411764706,0,0,0,0,0.176470588235294
"812","Blackstone",146,2023-06-21,"lower slatersville reservoir","Chris Boylston","Beaver, Otter",2023-06-21 15:28:00,2023-06-21 16:02:00,"muskrat","scat","N","0.65486111111111112",NA,"pond edge","2","1","recent rain","none","kayaking",0.823529411764706,0,0,0,0,0.176470588235294
"813","Blackstone",146,2023-06-21,"lower slatersville reservoir","Chris Boylston","Beaver, Otter",2023-06-21 15:28:00,2023-06-21 16:02:00,"beaver","lodge","N","0.65972222222222221",NA,"pond edge","2","1","recent rain","none","kayaking",0.823529411764706,0,0,0,0,0.176470588235294
"814","Blackstone",146,2023-06-21,"lower slatersville reservoir","Chris Boylston","Beaver, Otter",2023-06-21 15:28:00,2023-06-21 16:02:00,"muskrat","scat","Y","0.66319444444444442",NA,"pond edge","2","1","recent rain","none","kayaking",0.823529411764706,0,0,0,0,0.176470588235294
"815","Woonasquatucket-Moshassuck",54,2023-06-21,"Wenscott Reservoir","John Crockett","beaver",2023-06-21 09:53:00,2023-06-21 10:21:00,"otter","shells","N","0.41319444444444442",NA,"pond edge","1","3","none","none","kayaking",1,0,0,0,0,0
"816","Woonasquatucket-Moshassuck",54,2023-06-21,"Wenscott Reservoir","John Crockett","beaver",2023-06-21 09:53:00,2023-06-21 10:21:00,"beaver","chewed stick","N","0.4284722222222222",NA,"pond edge","1","3","none","none","kayaking",1,0,0,0,0,0
"817","Woonasquatucket-Moshassuck",38,2023-06-21,"Stillwater South","John Crockett","muskrat",2023-06-21 11:16:00,2023-06-21 11:45:00,"otter","shells","N","0.47430555555555554",NA,"pond edge","1","3","none","none","kayaking",1,0,0,0,0,0
"818","Woonasquatucket-Moshassuck",38,2023-06-21,"Stillwater South","John Crockett","muskrat",2023-06-21 11:16:00,2023-06-21 11:45:00,"muskrat","scat","Y","0.48680555555555555",NA,"pond edge","1","3","none","none","kayaking",1,0,0,0,0,0
"819","Woonasquatucket-Moshassuck",41,2023-06-21,"Stillwater North","John Crockett","N/A",2023-06-21 12:13:00,2023-06-21 12:46:00,"muskrat","scat","N","0.51180555555555551",NA,"pond edge","1","3","none","none","kayaking",0.848484848484849,0,0,0,0,0.151515151515152
"820","Woonasquatucket-Moshassuck",41,2023-06-21,"Stillwater North","John Crockett","N/A",2023-06-21 12:13:00,2023-06-21 12:46:00,"beaver","chewed stick","N","0.5131944444444444",NA,"pond edge","1","3","none","none","kayaking",0.848484848484849,0,0,0,0,0.151515151515152
"821","Woonasquatucket-Moshassuck",41,2023-06-21,"Stillwater North","John Crockett","N/A",2023-06-21 12:13:00,2023-06-21 12:46:00,"beaver","chewed stick","N","0.52361111111111114",NA,"pond edge","1","3","none","none","kayaking",0.848484848484849,0,0,0,0,0.151515151515152
"822","Woonasquatucket-Moshassuck",41,2023-06-21,"Stillwater North","John Crockett","N/A",2023-06-21 12:13:00,2023-06-21 12:46:00,"beaver","castor mound","Y","0.52638888888888891",NA,"pond edge","1","3","none","none","kayaking",0.848484848484849,0,0,0,0,0.151515151515152
"823","Blackstone",140,2023-06-21,"trout brook pond","John Crockett","N/A",2023-06-21 14:21:00,2023-06-21 14:58:00,"beaver","chewed stick","N","0.6",NA,"pond edge","1","3","none","none","kayaking",0.297297297297297,0,0,0,0,0.702702702702703
"824","Blackstone",140,2023-06-21,"trout brook pond","John Crockett","N/A",2023-06-21 14:21:00,2023-06-21 14:58:00,"beaver","castor mound","Y","0.60625000000000007",NA,"pond edge","1","3","none","none","kayaking",0.297297297297297,0,0,0,0,0.702702702702703
"825","Blackstone",140,2023-06-21,"trout brook pond","John Crockett","N/A",2023-06-21 14:21:00,2023-06-21 14:58:00,"beaver","dam","Y","0.60902777777777783",NA,"pond edge","1","3","none","none","kayaking",0.297297297297297,0,0,0,0,0.702702702702703
"826","Blackstone",140,2023-06-21,"trout brook pond","John Crockett","N/A",2023-06-21 14:21:00,2023-06-21 14:58:00,"beaver","dam","Y","0.62083333333333335",NA,"pond edge","1","3","none","none","kayaking",0.297297297297297,0,0,0,0,0.702702702702703
"827","Blackstone",146,2023-06-21,"lower slatersville reservoir","John Crockett","beaver",2023-06-21 15:27:00,2023-06-21 16:01:00,"beaver","chewed stick","N","0.64513888888888882",NA,"pond edge","1","3","none","none","kayaking",0.882352941176471,0,0,0,0,0.117647058823529
"828","Blackstone",146,2023-06-21,"lower slatersville reservoir","John Crockett","beaver",2023-06-21 15:27:00,2023-06-21 16:01:00,"beaver","lodge","Y","0.65347222222222223",NA,"pond edge","1","3","none","none","kayaking",0.882352941176471,0,0,0,0,0.117647058823529
"829","Blackstone",146,2023-06-21,"lower slatersville reservoir","John Crockett","beaver",2023-06-21 15:27:00,2023-06-21 16:01:00,"muskrat","scat","Y","0.65555555555555556",NA,"pond edge","1","3","none","none","kayaking",0.882352941176471,0,0,0,0,0.117647058823529
"830","Woonasquatucket-Moshassuck",56,2023-06-22,"prete metcalf field","Chris Boylston","N/A",2023-06-22 09:02:00,2023-06-22 09:15:00,"muskrat","scat","N","0.37916666666666665",NA,"stream edge","2","1","none","none","walking",0,0,0,0,0,1
"831","Woonasquatucket-Moshassuck",56,2023-06-22,"prete metcalf field","Chris Boylston","N/A",2023-06-22 09:02:00,2023-06-22 09:15:00,"beaver","chewed stick","N","0.38125000000000003",NA,"stream edge","2","1","none","none","walking",0,0,0,0,0,1
"832","Woonasquatucket-Moshassuck",50,2023-06-22,"Woonasquatucket Greenway 1","Chris Boylston","N/A",2023-06-22 09:49:00,2023-06-22 10:12:00,"muskrat","scat","N","0.4055555555555555",NA,"stream edge","2","1","none","none","walking",0.0869565217391304,0,0,0,0,0.91304347826087
"833","Woonasquatucket-Moshassuck",50,2023-06-22,"Woonasquatucket Greenway 1","Chris Boylston","N/A",2023-06-22 09:49:00,2023-06-22 10:12:00,"otter","shells","N","0.41250000000000003",NA,"stream edge","2","1","none","none","walking",0.0869565217391304,0,0,0,0,0.91304347826087
"834","Woonasquatucket-Moshassuck",50,2023-06-22,"Woonasquatucket Greenway 1","Chris Boylston","N/A",2023-06-22 09:49:00,2023-06-22 10:12:00,"muskrat","scat","N","0.41388888888888892",NA,"stream edge","2","1","none","none","walking",0.0869565217391304,0,0,0,0,0.91304347826087
"835","Woonasquatucket-Moshassuck",50,2023-06-22,"Woonasquatucket Greenway 1","Chris Boylston","N/A",2023-06-22 09:49:00,2023-06-22 10:12:00,"otter","shells","N","0.42222222222222222",NA,"stream edge","2","1","none","none","walking",0.0869565217391304,0,0,0,0,0.91304347826087
"836","Woonasquatucket-Moshassuck",53,2023-06-22,"Woonasquatucket Greenway 2","Chris Boylston","otter, Muskrat",2023-06-22 10:23:00,2023-06-22 10:38:00,"otter","shells","N","0.43263888888888885",NA,"stream edge","2","1","none","none","walking",0,0,0,0,0,1
"837","Woonasquatucket-Moshassuck",53,2023-06-22,"Woonasquatucket Greenway 2","Chris Boylston","otter, Muskrat",2023-06-22 10:23:00,2023-06-22 10:38:00,"muskrat","scat","N","0.43472222222222223",NA,"stream edge","2","1","none","none","walking",0,0,0,0,0,1
"838","Woonasquatucket-Moshassuck",53,2023-06-22,"Woonasquatucket Greenway 2","Chris Boylston","otter, Muskrat",2023-06-22 10:23:00,2023-06-22 10:38:00,"otter","shells","N","0.43541666666666662",NA,"stream edge","2","1","none","none","walking",0,0,0,0,0,1
"839","Woonasquatucket-Moshassuck",53,2023-06-22,"Woonasquatucket Greenway 2","Chris Boylston","otter, Muskrat",2023-06-22 10:23:00,2023-06-22 10:38:00,"otter","shells","N","0.44097222222222227",NA,"stream edge","2","1","none","none","walking",0,0,0,0,0,1
"840","Woonasquatucket-Moshassuck",56,2023-06-22,"prete metcalf field","John Crockett","N/A",2023-06-22 09:02:00,2023-06-22 09:15:00,"Beaver","chewed stick","N","0.37986111111111115",NA,"stream edge","1","3","none","none","walking",0,0,0,0,0,1
"841","Woonasquatucket-Moshassuck",56,2023-06-22,"prete metcalf field","John Crockett","N/A",2023-06-22 09:02:00,2023-06-22 09:15:00,"muskrat","scat","Y","0.38194444444444442",NA,"stream edge","1","3","none","none","walking",0,0,0,0,0,1
"842","Woonasquatucket-Moshassuck",50,2023-06-22,"Woonasquatucket Greenway 1","John Crockett","N/A",2023-06-22 09:49:00,2023-06-22 10:12:00,"muskrat","scat","N","0.41111111111111115",NA,"stream edge","1","3","none","none","walking",0.173913043478261,0,0,0,0,0.826086956521739
"843","Woonasquatucket-Moshassuck",50,2023-06-22,"Woonasquatucket Greenway 1","John Crockett","N/A",2023-06-22 09:49:00,2023-06-22 10:12:00,"otter","shells","N","0.4201388888888889",NA,"stream edge","1","3","none","none","walking",0.173913043478261,0,0,0,0,0.826086956521739
"844","Woonasquatucket-Moshassuck",53,2023-06-22,"Woonasquatucket Greenway 2","John Crockett","muskrat",2023-06-22 10:21:00,2023-06-22 10:38:00,"otter","shells","N","0.43611111111111112",NA,"stream edge","1","3","none","none","walking",0.0588235294117647,0,0,0,0,0.941176470588235
"845","Blackstone",108,2023-06-28,"chepachet center","Chris Boylston","N/A",2023-06-28 12:34:00,2023-06-28 13:02:00,"Beaver","chewed stick","N","0.52638888888888891",NA,"stream edge","2","1","recent rain","none","walking",0.142857142857143,0.464285714285714,0,0,0,0.392857142857143
"846","Blackstone",108,2023-06-28,"chepachet center","Chris Boylston","N/A",2023-06-28 12:34:00,2023-06-28 13:02:00,"Beaver","chewed stick","N","0.53333333333333333",NA,"stream edge","2","1","recent rain","none","walking",0.142857142857143,0.464285714285714,0,0,0,0.392857142857143
"847","Blackstone",311,2023-06-28,"Durfee Hill 1","Chris Boylston","beaver",2023-06-28 14:34:00,2023-06-28 14:54:00,"Beaver","chewed stick","N","0.60833333333333328",NA,"forested swamp","2","1","recent rain","none","walking",0,0,0,0,0,1
"848","Blackstone",311,2023-06-28,"Durfee Hill 1","Chris Boylston","beaver",2023-06-28 14:34:00,2023-06-28 14:54:00,"Beaver","lodge","N","0.61111111111111105",NA,"forested swamp","2","1","recent rain","none","walking",0,0,0,0,0,1
"849","Blackstone",311,2023-06-28,"Durfee Hill 1","Chris Boylston","beaver",2023-06-28 14:34:00,2023-06-28 14:54:00,"Beaver","chewed stick","N","0.61388888888888882",NA,"forested swamp","2","1","recent rain","none","walking",0,0,0,0,0,1
"850","Blackstone",108,2023-06-28,"chepachet center","John Crockett","N/A",2023-06-28 12:33:00,2023-06-28 12:59:00,"beaver","chewed tree","N","0.52361111111111114",NA,"pond edge","1","3","recent rain","none","walking",0.461538461538462,0.0384615384615385,0,0,0,0.5
"851","Blackstone",108,2023-06-28,"chepachet center","John Crockett","N/A",2023-06-28 12:33:00,2023-06-28 12:59:00,"beaver","dam","N","0.52986111111111112",NA,"pond edge","1","3","recent rain","none","walking",0.461538461538462,0.0384615384615385,0,0,0,0.5
"852","Blackstone",108,2023-06-28,"chepachet center","John Crockett","N/A",2023-06-28 12:33:00,2023-06-28 12:59:00,"beaver","chewed stick","Y","0.53541666666666665",NA,"pond edge","1","3","recent rain","none","walking",0.461538461538462,0.0384615384615385,0,0,0,0.5
"853","Blackstone",311,2023-06-28,"Durfee Hill 1","John Crockett","beaver",2023-06-28 14:34:00,2023-06-28 14:55:00,"beaver","chewed stick","N","0.60833333333333328",NA,"forested swamp","1","3","recent rain","none","walking",0,0,0,0,0,1
"854","Blackstone",311,2023-06-28,"Durfee Hill 1","John Crockett","beaver",2023-06-28 14:34:00,2023-06-28 14:55:00,"beaver","dam","N","0.60972222222222217",NA,"forested swamp","1","3","recent rain","none","walking",0,0,0,0,0,1
"855","Blackstone",311,2023-06-28,"Durfee Hill 1","John Crockett","beaver",2023-06-28 14:34:00,2023-06-28 14:55:00,"otter","scat","N","0.61458333333333337",NA,"forested swamp","1","3","recent rain","none","walking",0,0,0,0,0,1
"856","Blackstone",311,2023-06-28,"Durfee Hill 1","John Crockett","beaver",2023-06-28 14:34:00,2023-06-28 14:55:00,"otter","scat","Y","0.61736111111111114",NA,"forested swamp","1","3","recent rain","none","walking",0,0,0,0,0,1
